title,link,description,comp_name,address,email,telephone_number,keywords,contact_person,type_or_sector,founded_year,revenue,funding,headquarters,No_of_employees,company_status,address_confidence,tp_confidence,headquarters_confidence,contact_confidence,Total_confidence
DSF - Home,https://dsf.net.au/,,dsf.net.au,"['10 Broome St. South Perth, Western Australia Australia 6151', 'https://dsf.net.au/terms-use']","['support@dsf.net.au', 'https://dsf.net.au/school-user-accounts']","['+61 8 9217 2500', 'https://dsf.net.au/school-user-accounts']","['dsf service brochures dsf bulletin', 'learning difficulties dsf bulletin', 'dsf website', 'dsf literacy', 'dsf', 'dsf literacy services', 'dsf bulletin', 'psychology dsf bulletin', 'dsf talk', 'dsf speech pathologists']","[['DAVID FANG', 'Director'], 'https://www.dnb.com/business-directory/company-profiles.dsf_motors_pty_ltd.e6c0d0adc6f5c92475c54e4158da5539.html']","['Education, Agriculture', 'from_classification_model']",None,"['$923,010 USD', 'https://www.dnb.com/business-directory/company-profiles.dsf_motors_pty_ltd.e6c0d0adc6f5c92475c54e4158da5539.html']",None,None,None,"['Proprietorship Independent', 'https://www.dnb.com/business-directory/company-profiles.dsf_motors_pty_ltd.e6c0d0adc6f5c92475c54e4158da5539.html']",0.25,0.25,0.0,0.0,0.125
Courses for Success,https://www.coursesforsuccess.com.au/,,coursesforsuccess,"['SYDNEY2000New South WalesAustralia', 'https://opencorporates.com/companies/au/628033803']",None,"['1300 478 223', 'https://www.coursesforsuccess.com.au/products/personal-success-training-program']",None,"[['Jason Smith ', 'Business Development Manager ..._LinkedIn'], 'from linkedin search google']","[['E-LearningTraining'], 'https://www.crunchbase.com/organization/coursegenius']","['Jan 1, 2011', 'https://www.crunchbase.com/organization/coursegenius']",None,None,"[' Perth, Western Australia, Australia', 'https://www.crunchbase.com/organization/coursegenius']",None,"['Private', 'https://www.crunchbase.com/organization/coursegenius']",0.0,0.25,0.0,0.0,0.0625
University of Waikato,https://www.waikato.ac.nz/,Welcome to the University of Waikato - the forward thinking  flexible New Zealand University where you can be more  do more and achieve more in the world.,waikato.ac.nz,"['1 Knighton Road Hillcrest Hamilton, WAIKATO, 3216 New Zealand', 'https://www.dnb.com/business-directory/company-profiles.university_of_waikato.a5ea8cc4752dfd87a34f97a20aa8a81a.html']","['info@waikato.ac.nz', 'https://www.crunchbase.com/organization/university-of-waikato']","['+64 7 838 4332', 'https://www.waikato.ac.nz/international/partnerships/zhejiang-university-city-college']","['waikato university', 'waikato students', 'university research', 'university', 'waikato researchers', 'university life', 'university pages', 'zhejiang university', 'enterprise waikato', 'weddings university']","[['SIMON LOVATT', 'Director'], 'https://www.dnb.com/business-directory/company-profiles.university_of_waikato.a5ea8cc4752dfd87a34f97a20aa8a81a.html']","['Education, Arts, entertainment and recreation', 'from_classification_model']","['1964', 'https://www.crunchbase.com/organization/university-of-waikato']","['$1.43 million USD', 'https://www.dnb.com/business-directory/company-profiles.university_of_waikato.a5ea8cc4752dfd87a34f97a20aa8a81a.html']",None,"[' Hamilton, Waikato, New Zealand', 'https://www.crunchbase.com/organization/university-of-waikato']",None,"['Business\xa0Name Independent', 'https://www.dnb.com/business-directory/company-profiles.university_of_waikato.a5ea8cc4752dfd87a34f97a20aa8a81a.html']",0.0,0.25,0.0,0.0,0.0625
EuroEducation.net,https://www.euroeducation.net/,Postgraduate and Undergraduate courses in Europe - MBA  MSc  MEng  MA  MPhil  LLM  BA  BEng  BSc. Choose and study a University degree course in Europe,euroeducation.net,None,"['director@kimep.kz', 'https://www.euroeducation.net/euro/ka012.htm']","['+612649-3267', 'https://www.euroeducation.net/prof1/usa.htm']","['secondary education students', 'other higher education schools', 'higher education system', 'business students', 'evening education bakanliklar higher education', 'secondary students', 'education studies', 'higher education teachers', 'other students', 'foreign students']",None,"['Education, Mining, oil and gas', 'from_classification_model']",None,None,None,None,None,None,0.0,0.25,0.0,0.0,0.0625
ANZIIF: Australian and New Zealand Institute of Insurance and ...,https://anziif.com/,ANZIIF (The Australian and New Zealand Institute of Insurance and Finance) is the leading provider of education  training and professional development services to the insurance and financial services industry in Australia  New Zealand and the Asia Pacific region. The Institute is the largest insurance membership body in the Asia Pacific Region and specialises in insurance professional  professional standards  insurance education  professional development  and education to insurance brokers  risk managers  claims professionals  loss adjustors  life insurance and general insurance sector. ,anziif,"['Get Freighted c/o ANZIIF, 300 Richmond Road, Grey Lynn/auckland1021NZ', 'https://opencorporates.com/companies/nz/6251465']","['contact@professionalindemnityinsurance.com.au', 'https://www.crunchbase.com/organization/professionalindemnityinsurance-com-au']","['+64 22 6188 199', 'https://anziif.com/about/industry-engagement-team']",None,"[['Gary John LETCHFORD', ' director'], 'https://opencorporates.com/companies/nz/6251465']","[['InsuranceInsurTech'], 'https://www.crunchbase.com/organization/professionalindemnityinsurance-com-au']","['2014', 'https://www.crunchbase.com/organization/professionalindemnityinsurance-com-au']","['$250,936 USD', 'https://www.dnb.com/business-directory/company-profiles.australian_and_new_zealand_institute_of_insurance_and_finance.bdbce029c973d2faabe3f687050c96d1.html']",None,"[' Sydney, New South Wales, Australia', 'https://www.crunchbase.com/organization/professionalindemnityinsurance-com-au']",None,"['Private', 'https://www.crunchbase.com/organization/professionalindemnityinsurance-com-au']",0.375,0.25,0.25,0.0,0.21875
Engage Education,https://engage-education.com/,We’re an award winning teacher recruitment agency with offices in the UK  Australia  Canada and Ireland. We pride ourselves on getting to know you  the teachers  and our aim is to find you the perfect school for your skills. Get in touch today for a free consultation.,engage-education,"['PO Box 305 101-103 Main Street Alstonville NSW 2477 Australia', 'https://engage-education.com/contact-us/']","['enquiries@engage-education.com', 'https://info.engage-education.com/download-the-send-jargon-buster']","['1800 230 488', 'https://engage-education.com/contact-us/']","['secondary school teachers', 'special education schools', 'school children', 'send schools', 'school staff', 'sen schools', 'special schools', 'more schools', 'primary teacher', 'uk schools']","[['Emma Roberts ', 'Group Overseas Director ..._LinkedIn'], 'from linkedin search google']","['Education, Healthcare', 'from_classification_model']",None,None,None,None,None,None,0.25,0.25,0.0,0.0,0.125
Massey University of New Zealand - Te Kunenga Ki ...,https://www.massey.ac.nz/,Massey University offers a range of undergraduate and postgraduate degrees  diplomas and certificates to students from around New Zealand  and the world,massey.ac.nz,"['3 , Room 3C18 Reception Entrance C, Wallace Street Wellington 6021', 'https://www.massey.ac.nz/massey/explore/departments/school-sport-exercise-nutrition/school-of-sport-exercise-and-nutrition_home.cfm']","['contact@massey.ac.nz', 'https://www.crunchbase.com/organization/massey-university']","['+64 21 242 3904', 'https://www.massey.ac.nz/massey/about-massey/news/advice-on-coronavirus-outbreak/media/media_home.cfm']","['massey university students', 'massey university distance students', 'massey university', 'advocate@mawsa.org.nz massey university research', 'massey students', 'massey university associate professor', 'massey university staff', 'massey research', 'massey university school', 'massey university auckland']","[['Heather Crichton ', 'Marketing Manager_College of ...'], 'from linkedin search google']","[['AgricultureEducationUniversities'], 'https://www.crunchbase.com/organization/massey-university']","['1927', 'https://www.crunchbase.com/organization/massey-university']","['$362.14 million USD', 'https://www.dnb.com/business-directory/company-profiles.massey_university.8d6fc95453eec8cffcadcbc2f60fb585.html']",None,"[' Palmerston North, Wellington, New Zealand', 'https://www.crunchbase.com/organization/massey-university']",None,"['Business\xa0Name Parent', 'https://www.dnb.com/business-directory/company-profiles.massey_university.8d6fc95453eec8cffcadcbc2f60fb585.html']",0.25,0.25,0.0,0.0,0.125
Pearson Academy: Professional Development for Education ...,https://www.pearsonacademy.com.au/,Australia's leading provider of professional development workshops and conferences for Teachers  Education  Allied Health  Medical  and HR professionals.,learn.pearsonacademy,"['40 004245 943 of 707 Collins Street, Melbourne VIC 3008', 'https://www.pearsonacademy.com.au/terms-conditions']","['customer.service@pearson.com.au', 'https://www.crunchbase.com/organization/pearson-australia']","['+64 9884 0855', 'https://www.pearsonacademy.com.au']","['personal information', 'other information', 'other clickstream information', 'such information', 'information', 'business information', 'relevant information', 'venue information', 'health information', 'further information']","[['DAVID BARNETT', 'Branch Manager'], 'https://www.dnb.com/business-directory/company-profiles.pearson_australia_group_pty_ltd.22afd88dc35db5b2f153104f01c78bd9.html']","[['Education'], 'https://www.crunchbase.com/organization/pearson-australia']","['Jan 1, 2011', 'https://www.crunchbase.com/organization/pearson-australia']","['$114,386 USD', 'https://www.dnb.com/business-directory/company-profiles.pearson_australia_group_pty_ltd.22afd88dc35db5b2f153104f01c78bd9.html']",None,"[' Docklands, Victoria, Australia', 'https://www.crunchbase.com/organization/pearson-australia']",None,"['Private', 'https://www.crunchbase.com/organization/pearson-australia']",0.25,0.25,0.0,0.0,0.125
Secondary Teaching Resources & Textbooks | Jacaranda ...,https://www.jacaranda.com.au/,Discover the Jacaranda range of education resources and solutions for Australian secondary schools  which deliver trusted  quality content and digital resources at a price every learner can afford.,jacaranda,"['7 -9 ACT 2903', 'https://www.jacaranda.com.au/subjects/vce/economics/']","['bh@hotdoc.com.au', 'https://www.crunchbase.com/organization/hotdoc']","['+61411989154', 'https://www.crunchbase.com/organization/hotdoc']","['student ability jacaranda', 'jacaranda digital resources', 'jacaranda vce chemistry new jacaranda titles', 'jacaranda resources', 'jacaranda digital resource usage', 'jacaranda vce', 'jacaranda vce mathematics', 'student learning', 'students', 'jacaranda learnon']","['Simon Holland', 'founder(s)', 'https://www.crunchbase.com/organization/hotdoc']","[['Health CareMedicalSaaSSchedulingSoftware'], 'https://www.crunchbase.com/organization/hotdoc']","['Jul 27, 2012', 'https://www.crunchbase.com/organization/hotdoc']","['$353,017 USD', 'https://www.dnb.com/business-directory/company-profiles.jacaranda_financial_planning_pty_ltd.11e55cccac1c9258d585cb7a9a909ba9.html']",None,"[' Melbourne, Victoria, Australia', 'https://www.crunchbase.com/organization/hotdoc']",None,"['Private', 'https://www.crunchbase.com/organization/hotdoc']",0.25,0.0,0.0,0.0,0.0625
Working In New Zealand: Jobs in New Zealand | Immigration ...,https://www.workingin-newzealand.com/,Looking for Jobs in New Zealand or Immigration to New Zealand information. Get visa  immigration and career information to help you work in New Zealand ,workingin-newzealand,None,None,"['+64 9 378 0945', 'https://www.workingin-newzealand.com/workingin/contact-us/']","['new zealand culture', 'other new zealand cities', 'new zealand pets', 'immigration new zealand', 'beautiful new zealand', 'new zealand residents', 'downer new zealand', 'road new zealand', 'testing new zealand', 'new zealand schools']","[['Jo Bradshaw ', 'International Recruitment Manager ..._LinkedIn'], 'from linkedin search google']","[['Association'], 'https://www.crunchbase.com/organization/chartered-accountants-australia-and-new-zealand']",None,None,None,"[' Sydney, New South Wales, Australia', 'https://www.crunchbase.com/organization/chartered-accountants-australia-and-new-zealand']",None,"['Private', 'https://www.crunchbase.com/organization/chartered-accountants-australia-and-new-zealand']",0.0,0.25,0.0,0.0,0.0625
Masters Portal,https://www.mastersportal.com/,Find and compare Master degrees from top universities worldwide: search all MBA  MSc  MA  LLM  MPhil and more postgraduate programmes to study abroad or at home.,mastersportal,None,"['customerservice@masters.com.au', 'https://www.crunchbase.com/organization/masters']","['+61 1300 337 707', 'https://www.crunchbase.com/organization/masters']","['master students', 'international students', 'other students', 'johns hopkins university university', 'transportation engineering students', 'current high school students', 'student academic communities', 'medical students', 'many students', 'future international students']",None,"[['Retail'], 'https://www.crunchbase.com/organization/masters']","['2011', 'https://www.crunchbase.com/organization/masters']",None,None,"[' Sydney, New South Wales, Australia', 'https://www.crunchbase.com/organization/masters']",None,"['Private', 'https://www.crunchbase.com/organization/masters']",0.0,0.0,0.0,0.0,0.0
FindAPhD,https://www.findaphd.com/,FindAPhD is a comprehensive guide to PhD studentships and postgraduate research degrees,findaphd,None,"['info@phdsydney.com.au', 'https://www.crunchbase.com/organization/phd-sydney']","['+61410 608 190', 'https://www.crunchbase.com/organization/phd-sydney']","['phd phd', 'other phd students', 'phd student loans', 'international phd students', 'phd funding universities', 'phd funding applications', 'other phd funding', 'phd studentship funding', 'current phd students', 'phd research']","[['Sophie Price ', 'Marketing and Communications ..._LinkedIn'], 'from linkedin search google']","[['Architecture'], 'https://www.crunchbase.com/organization/phd-sydney']",None,None,None,"[' Brookvale, New South Wales, Australia', 'https://www.crunchbase.com/organization/phd-sydney']",None,"['Private', 'https://www.crunchbase.com/organization/phd-sydney']",0.0,0.0,0.0,0.0,0.0
Clinical Assessments | Pearson Clinical Australia & New ...,https://www.pearsonclinical.com.au/,,pearsonclinical,"['Level 10, 151 Castlereagh Street. Sydney NSW 2000', 'https://www.pearsonclinical.com.au/contactus']","['customer.service@pearson.com.au', 'https://www.crunchbase.com/organization/pearson-australia']","['1800 882 385', ['Pearson Clinical Assessment, phone', 'knowledge_panel']]","['mental health assessments', 'assessment use', 'autism assessment', 'standardised assessment information', 'assessment tools', 'digital assessments', 'assessment materials', 'clinical assessment', 'modern autism assessment', 'assessments']","[['Bridget Barnett ', 'Project Officer_University of the ...'], 'from linkedin search google']","[['Education'], 'https://www.crunchbase.com/organization/pearson-australia']","['Jan 1, 2011', 'https://www.crunchbase.com/organization/pearson-australia']",None,None,"[' Docklands, Victoria, Australia', 'https://www.crunchbase.com/organization/pearson-australia']",None,"['Private', 'https://www.crunchbase.com/organization/pearson-australia']",0.25,0.375,0.0,0.0,0.15625
Technology Decisions: industry news_ comment_ feature ...,https://www.technologydecisions.com.au/,Technology Decisions magazine and website providing The latest industry news  articles  Case studies  products  directory  Events_,technologydecisions,"['2226 North Ryde BC NSW 1670 Australia', 'https://www.technologydecisions.com.au/privacy']","['enquiries@ingeneus.com.au', 'https://www.crunchbase.com/organization/ingeneus']","['+612 9978 8000', 'https://www.technologydecisions.com.au/content/convergence/hot-product/poly-sync-20-sync-40-sync-60-speakerphones-696677408']","['new technologies', 'new vehicle technologies', 'new businesses', 'many new businesses', 'cloud system infrastructure services', 'digital technologies', 'other technologies', 'digital services', 'australian space technologies research', 'business services']","[['Nirav Patel ', 'Head Of IT Operations_Maddocks'], 'from linkedin search google']","[['ManufacturingMedical Device'], 'https://www.crunchbase.com/organization/ingeneus']",None,None,None,"[' Melbourne, Victoria, Australia', 'https://www.crunchbase.com/organization/ingeneus']",None,"['Private', 'https://www.crunchbase.com/organization/ingeneus']",0.25,0.25,0.0,0.0,0.125
Australia's Most Popular Teacher Aide Course,https://www.ftta.com.au/,Learn at the home of Australia's most popular teacher aide course and study research-based  best practice education support courses such as the CHC30213 Certificate III in Education Support.,ftta,"['Level  18 , 324 Queen St. Brisbane QLD 4000', 'https://www.ftta.com.au/contact']","['reception@footballaustralia.com.au', 'https://www.crunchbase.com/organization/football-federation-australia']","['1300 858 191', 'https://www.ftta.com.au/contact']","['many teacher aide students', 'teacher aides teacher aide courses', 'other teacher aide courses', 'many teacher aide courses', 'teacher aides', 'online teacher aide courses', 'best practice teacher aide course', 'individual teacher aide courses', 'unique teacher aide courses', 'other teacher aides']","[['Rachel Phillips ', 'FTTA_Fast Track Training Australia'], 'from linkedin search google']","[['AssociationSports'], 'https://www.crunchbase.com/organization/football-federation-australia']","['1961', 'https://www.crunchbase.com/organization/football-federation-australia']",None,None,"[' Sydney, New South Wales, Australia', 'https://www.crunchbase.com/organization/football-federation-australia']",None,"['Private', 'https://www.crunchbase.com/organization/football-federation-australia']",0.25,0.25,0.0,0.0,0.125
How To Move To Australia From New Zealand,https://movetoaustralia.net/,Tips to save you time  money and headaches - from someone who has actually made the move.,movetoaustralia.net,None,"['info@timelio.com.au', 'https://www.crunchbase.com/organization/timelio']","['+61416093848', 'https://movetoaustralia.net/forum/category/renting-a-home/']","['australia south australia', 'australia acedemic year', 'brisbane australia', 'perth australia', 'sydney australia', 'new zealand permanent residents', 'australia page', 'australia date', 'australia immigration', 'westpac australia']","['Andrew Petris', 'founder(s)', 'https://www.crunchbase.com/organization/timelio']","[['Financial ServicesFinTechMarketplace'], 'https://www.crunchbase.com/organization/timelio']","['2014', 'https://www.crunchbase.com/organization/timelio']",None,None,"[' Melbourne, Victoria, Australia', 'https://www.crunchbase.com/organization/timelio']",None,"['Private', 'https://www.crunchbase.com/organization/timelio']",0.0,0.25,0.0,0.0,0.0625
HealthCert,https://www.healthcert.com/,HealthCert provides university assured courses for GPs wishing to meet CPD requirements  increase their revenue and acquire skills pertinent to primary care.,healthcert,None,"['customers@health.com.au', 'https://www.crunchbase.com/organization/health-com-au']","['+61 429 399 831', 'https://www.healthcert.com/partners']","['skin cancer medicine course', 'healthcert skin cancer certificate courses', 'skin cancer certificate courses', 'skin cancer dr', 'healthcert medical courses', 'skin cancer medicine', 'skin cancer treatments', 'skin cancer medicine treatments', 'bond university skin cancer courses', 'skin cancer patients']","['Andy Sheats', 'founder(s)', 'https://www.crunchbase.com/organization/health-com-au']","[['Health CareHealth Insurance'], 'https://www.crunchbase.com/organization/health-com-au']","['Jun 20, 2011', 'https://www.crunchbase.com/organization/health-com-au']",None,None,"[' Abbotsford, New South Wales, Australia', 'https://www.crunchbase.com/organization/health-com-au']",None,"['Private', 'https://www.crunchbase.com/organization/health-com-au']",0.0,0.25,0.0,0.0,0.0625
School Governance,https://www.schoolgovernance.net.au/,School Governance is the Australian school sector’s leading news and information source on issues related to governance  risk management  compliance and policy management. School Governance is published by CompliSpace Media.,schoolgovernance.net.au,"['Level  4 , 179 Elizabeth Street, Sydney NSW 2000', 'https://www.schoolgovernance.net.au/privacy-policy']","['contactus@complispace.com.au', 'https://www.schoolgovernance.net.au/privacy-policy']","['1300 132 090', 'https://www.schoolgovernance.net.au']","['school students', 'school policies', 'other school policies', 'many school policies', 'boarding school students', 'secondary school students', 'information schools', 'queensland school students', 'other schools', 'new schools']","[['ALAN EDWIN BLENCOWE', 'Director'], 'https://www.dnb.com/business-directory/company-profiles.vetis_consulting_services_pty_ltd.bd978199fc5c9d046f18535cd8f64bf2.html']","[['E-LearningEdTechEducation'], 'https://www.crunchbase.com/organization/christian-schools-australia']","['Jan 1, 2002', 'https://www.crunchbase.com/organization/christian-schools-australia']","['$3.17 million USD', 'https://www.dnb.com/business-directory/company-profiles.vetis_consulting_services_pty_ltd.bd978199fc5c9d046f18535cd8f64bf2.html']",None,"[' Rockingham, Western Australia, Australia', 'https://www.crunchbase.com/organization/christian-schools-australia']",None,"['Private', 'https://www.crunchbase.com/organization/christian-schools-australia']",0.25,0.25,0.0,0.0,0.125
Ausmed | Document CPD Online For Free,https://www.ausmed.com.au/,Ausmed  the place for all health professionals. Document and learn online with the online portfolio  subscribe to learn online. Attend one of 200+ conferences and seminars in a city near you.,ausmed,"['L 1 171 La Trobe St Melbourne, VICTORIA, 3000 Australia', 'https://www.dnb.com/business-directory/company-profiles.ausmed_education_pty_ltd.8ef540527fcdb6349ed0e00a215c3f94.html']","['support@ausmed.com.au', 'https://www.ausmed.com.au/about/contact']","['1300 287 633', ['Ausmed Education, phone', 'knowledge_panel']]","['cpd ausmed cpd help', 'other health care professionals', 'cpd portfolios online cpd', 'other health care workers', 'health care', 'other health professionals', 'wound care education', 'such other information', 'third party personal information', 'other health practitioners']","[['CYNTHEA ANNE WELLINGS', 'Chief Executive Officer'], 'https://www.dnb.com/business-directory/company-profiles.ausmed_education_pty_ltd.8ef540527fcdb6349ed0e00a215c3f94.html']","[['EducationHealth Care'], 'https://www.crunchbase.com/organization/ausmed']","['Jul 1, 1987', 'https://www.crunchbase.com/organization/ausmed']","['$2.76 million USD', 'https://www.dnb.com/business-directory/company-profiles.ausmed_education_pty_ltd.8ef540527fcdb6349ed0e00a215c3f94.html']",None,"[' Melbourne, Victoria, Australia', 'https://www.crunchbase.com/organization/ausmed']",None,"['Private', 'https://www.crunchbase.com/organization/ausmed']",0.375,0.375,0.75,0.0,0.375
Studio Pilates Studios & Courses | Studio Pilates,https://www.studiopilates.com/,Looking for the ultimate pilates experience in your city? Find one of our Studio Pilates studio's near you. We look forward to seeing you soon.,studiopilates,"['243 BRIDGE ROAD RICHMOND, VICTORIA, 3121 Australia', 'https://www.dnb.com/business-directory/company-profiles.studio_pilates_australia_pty_ltd.2fd9d27e291dee7e5ef6a6b2fb97d36b.html']","['ashgrove@studiopilates.com', 'https://www.studiopilates.com/studio-pilates-ashgrove/']","['+617 3871 2422', 'https://www.studiopilates.com/studio-pilates-toowong/']","['studio pilates posture pilates classes', 'studio pilates classes', 'studio pilates international classes', 'studio pilates courses', 'studio pilates studios', 'studio pilates international products', 'studio pilates cairns', 'studio pilates international®', 'studio pilates norwood', 'studio pilates international']","[['JADE WINTER', 'Director'], 'https://www.dnb.com/business-directory/company-profiles.studio_pilates_australia_pty_ltd.2fd9d27e291dee7e5ef6a6b2fb97d36b.html']","[['Fitness'], 'https://www.crunchbase.com/organization/studio-pilates-fitness-wellness']","[' 9 February 2006', 'https://opencorporates.com/companies/nz/1767599']","['$1.73 million USD', 'https://www.dnb.com/business-directory/company-profiles.studio_pilates_australia_pty_ltd.2fd9d27e291dee7e5ef6a6b2fb97d36b.html']",None,"['New Zealand', 'https://opencorporates.com/companies/nz/1767599']",None,"['Private', 'https://www.crunchbase.com/organization/studio-pilates-fitness-wellness']",0.75,0.25,0.375,0.0,0.34375
Sun_ Sangría and CELTA? TEFL Jobs in Spain are ... - StudyCELTA,https://staging4.studycelta.com/blog/teaching-abroad/sun-sangria-celta-tefl-jobs-spain-booming/,,staging4.studycelta,None,None,None,None,None,"['Manufacturing, Healthcare', 'from_classification_model']",None,None,None,None,None,None,0.0,0.0,0.0,0.0,0.0
HealthStaff Recruitment: Medical & Healthcare Job Recruitment,https://www.healthstaffrecruitment.com.au/,We assist you in finding doctor  medical  allied health  nursing and midwifery jobs in Australia  New Zealand  Canada  UK and the Middle East.,healthstaffrecruitment,"['Level  2 ,\xa0Alan Burns\xa0Insurance\xa0House, 69 Boulcott Street, Wellington 6011', 'https://www.healthstaffrecruitment.com.au/registration-in-new-zealand/']","['hello@jobwords.io', 'https://www.crunchbase.com/organization/jobwords']","['+64 4 802 0235', 'https://www.healthstaffrecruitment.com.au/working-as-a-nurse-in-new-zealand/']","['health service australia', 'new zealand gp jobs australia', 'australia doctors jobs new zealand south eastern sydney local health service', 'australia sydney new south wales australia staff specialist', 'cobar district hospital western australia', 'new zealand new app', 'australia nsw health support', 'new zealand registration process', 'faq new zealand working visas south western sydney local health district mental health nursing', 'new zealand website jobs']","['Tim Semple', 'founder(s)', 'https://www.crunchbase.com/organization/jobwords']","[['AdvertisingEnterprise SoftwareHuman Resources'], 'https://www.crunchbase.com/organization/jobwords']","['Jun 16, 2018', 'https://www.crunchbase.com/organization/jobwords']",None,None,"[' Sydney, New South Wales, Australia', 'https://www.crunchbase.com/organization/jobwords']",None,"['Private', 'https://www.crunchbase.com/organization/jobwords']",0.25,0.25,0.0,0.0,0.125
Modern Teaching Aids - New Zealand's largest supplier of ...,https://www.teaching.co.nz/,Learning resources  education supplies & toys for childcare  preschool  primary school  secondary and high schools. Maths equipment  literacy resources  art & craft supplies  outdoor equipment  furniture,teaching,"['9 GILBERT ST TUMBARUMBA, NEW SOUTH WALES, 2653 Australia', 'https://www.dnb.com/business-directory/company-profiles.teaching_all_over_pty_ltd.5c59ba3a04a8b9a9b8047517b46be4ad.html']","['support@teachstarter.com', 'https://www.crunchbase.com/organization/teach-starter']","['+64 21 493 507', 'https://www.teaching.co.nz/page/mta-nz-reps']","['art activity children', 'classroom activities', 'make dad', 'student information', 'learning resources children', 'paint children', 'christmas activity', 'other speaking activities', 'website children', 'school activities']","['Scott Tonges', 'founder(s)', 'https://www.crunchbase.com/organization/teach-starter']","[['Education'], 'https://www.crunchbase.com/organization/teach-starter']","['Aug 1, 2012', 'https://www.crunchbase.com/organization/teach-starter']","['$2.81 million USD', 'https://www.dnb.com/business-directory/company-profiles.teaching_all_over_pty_ltd.5c59ba3a04a8b9a9b8047517b46be4ad.html']",None,"[' Pilton, Queensland, Australia', 'https://www.crunchbase.com/organization/teach-starter']",None,"['Private', 'https://www.crunchbase.com/organization/teach-starter']",0.0,0.25,0.0,0.0,0.0625
EducationHQ,https://educationhq.com/,Latest education news  jobs  resources  events  comment and analysis on primary and secondary schools  for principals  teachers and educators.,educationhq,"['PO Box 250 , Brunswick West VIC 3055 Australia', 'https://educationhq.com/news-home/']","['media@open.edu.au', 'https://www.crunchbase.com/organization/open-universities-australia']","['+64 9 889 0303', 'https://educationhq.com/contact-us/']","['secondary school students', 'schools kiwi students', 'school education', 'primary school teachers', 'school', 'high school', 'independent schools', 'victorian schools', 'school teams', 'schools subscriptions']","[['Sandra Colli ', 'Business Development Manager ..._LinkedIn'], 'from linkedin search google']","[['EducationHigher EducationMarketplace'], 'https://www.crunchbase.com/organization/open-universities-australia']","['1993', 'https://www.crunchbase.com/organization/open-universities-australia']",None,None,"[' Melbourne, Victoria, Australia', 'https://www.crunchbase.com/organization/open-universities-australia']",None,None,0.25,0.25,0.0,0.0,0.125
Prospero Teaching,https://prosperoteaching.com/,_Prospero Teaching is a teaching agency with permanent & supply teaching jobs for teachers & support staff in Primary  Secondary & Special Needs Schools._Prospero Teaching is a teaching agency with permanent & supply teaching jobs for teachers & support staff in Primary  Secondary & Special Needs Schools.,prosperoteaching,"['Phibbs & Co. Limited, 8 Murdoch Road, Grey Lynn, Auckland1021NZ', 'https://opencorporates.com/companies/nz/5831390']","['teaching@prosperoteaching.com', 'https://prosperoteaching.com/']","['+61 1300 655 420', 'https://www.crunchbase.com/organization/class-cover']","['teaching prospero teaching', 'primary teacher prospero teaching', 'graduate teaching assistant prospero teaching', 'send supply teaching assistant prospero teaching', 'special needs teacher prospero teaching', 'schools prospero teaching', 'maths prospero teaching', 'ongoing prospero teaching', 'uae prospero teaching', 'redditch prospero teaching']","['Ben Grozier', 'founder(s)', 'https://www.crunchbase.com/organization/class-cover']","[['AppsMobile AppsRecruiting'], 'https://www.crunchbase.com/organization/class-cover']","['Jan 20, 2012', 'https://www.crunchbase.com/organization/class-cover']",None,None,"[' Sydney, New South Wales, Australia', 'https://www.crunchbase.com/organization/class-cover']",None,"['Private', 'https://www.crunchbase.com/organization/class-cover']",0.0,0.0,0.0,0.0,0.0
Google for Education: Solutions built for teachers and students,https://edu.google.com/,Schools and universities are using Google’s products  programs  and philanthropy to help them improve learning and innovation._Schools and universities are using Google’s products  programs  and philanthropy to help them improve learning and innovation._Schools and universities are using Google’s products  programs  and philanthropy to help them improve learning and innovation.,edu.google,"['The University of Sydney Sydney, NEW SOUTH WALES, 2006 Australia', 'https://www.dnb.com/business-directory/company-profiles.university_of_sydney.6862b03eca083ec02a104024368bb2cf.html']","['info@finder.com.au', 'https://www.crunchbase.com/organization/finder-com-au']","['+61 2 9299 7602', 'https://www.crunchbase.com/organization/finder-com-au']",None,"['Frank Restuccia', 'founder(s)', 'https://www.crunchbase.com/organization/finder-com-au']","[['Financial ServicesOnline Portals'], 'https://www.crunchbase.com/organization/finder-com-au']","['2006', 'https://www.crunchbase.com/organization/finder-com-au']","['$1.80 billion USD', 'https://www.dnb.com/business-directory/company-profiles.university_of_sydney.6862b03eca083ec02a104024368bb2cf.html']",None,"[' Sydney, New South Wales, Australia', 'https://www.crunchbase.com/organization/finder-com-au']",None,"['Private', 'https://www.crunchbase.com/organization/finder-com-au']",0.0,0.0,0.0,0.0,0.0
