title,link,description,comp_name,address,email,telephone_number,keywords,contact_person,type_or_sector,founded_year,revenue,funding,headquarters,No_of_employees,company_status,address_confidence,tp_confidence,headquarters_confidence,contact_confidence,Total_confidence
EROAD automates your fleet management_ health and safety ...,https://www.eroad.co.nz/,EROAD automates your fleet management  health and safety  and RUC compliance obligations. User friendly solutions that deliver data driven business decisions.,eroad,"['10/30 English St, Essendon Fields VIC 3041', ['EROAD, address', 'knowledge_panel']]","['comms@eroad.com', 'https://www.eroad.co.nz/nz/contact/']","['+61 438 895 366', 'https://www.eroad.co.nz/au/contact/company-information/']","['eroad share eroad leaderboard', 'eroad ltd', 'eroad hardware', 'eroad driver', 'eroad limited', 'download eroad', 'eroad leaderboard', 'mytrucking eroad', 'eroad australia', 'eroad clarity']","[['Steven Newman', 'CEO'], 'https://www.eroad.co.nz/nz/why-eroad/our-story/']","['IT - Software, Transport', 'from_classification_model']","['27 August 2020', 'https://opencorporates.com/companies/au/643840519']",None,None,"['Australia', 'https://opencorporates.com/companies/au/643840519']",None,"['Foreign Company (Overseas)', 'https://opencorporates.com/companies/au/643840519']",0.0,0.25,0.0,0.0,0.0625
MEX Maintenance Software,https://www.mex.com.au/,Australia's most trusted Maintenance Software. MEX CMMS simplifies maintenance management practices & transforms your computer into a one-stop ...,mex,"['64 Commercial Road Newstead Queensland 4006 Australia', 'https://www.mex.com.au/Home/Privacy']","['info@mex.com.au', 'https://www.crunchbase.com/organization/mex-maintenance-experts']","['+617 3392 4777', 'https://www.mex.com.au/Blog/Article/mex-version-14_0_2_0-released']","['mex app mex', 'mex v15 list datasource mex', 'security mex utilities network mex', 'usage common information mex features mex', 'works trial mex mex data hosting timesheets', 'mex data', 'training mex', 'mex ops', 'mex training', 'mex maintenance software']","[['founder Clovis Young', 'founder'], 'https://www.facebook.com/moneymagaus/posts/mad-mex-founder-clovis-young-says-he-became-hooked-on-mexican-food-when-growing-/1450148158458793/']","[['Asset ManagementBuilding MaintenanceManufacturingMining TechnologySoftware'], 'https://www.crunchbase.com/organization/mex-maintenance-experts']","['1995', 'https://www.crunchbase.com/organization/mex-maintenance-experts']","['$1.19 million USD', 'https://www.dnb.com/business-directory/company-profiles.mex_australia_pty_ltd.ad0492c77e106a617356141860018e14.html']",None,"[' Brisbane, Queensland, Australia', 'https://www.crunchbase.com/organization/mex-maintenance-experts']",None,"['Private', 'https://www.crunchbase.com/organization/mex-maintenance-experts']",0.25,0.25,0.0,0.0,0.125
Intelematics,https://www.intelematics.com/,"A leading telematics company | Vehicle tracking & management | E-call & B-call services | Traffic data as a service | Find out more_Traﬃc data & connected vehicle services to keep people moving_Keeping people moving
Providing traﬃc data and connected vehicle services that enhance mobility  convenience and peace of mind Find out moreBenefits of an Intelematics solutionPerfect for individual drivers or ﬂeets of any size  connect your vehicles to predict vehicle breakdowns _Historical and Real Time Data Analysis",intelematics,"['92 084 882 584) of 473 Bourke Street, Melbourne VIC 3000', 'https://www.intelematics.com/terms/']",None,"['+61 3 8415 9000', 'https://www.intelematics.com/']","['historical road traffic data', 'traffic use data', 'rich road traffic data', 'intelematics traffic data store', 'traffic volume data', 'historical traffic data', 'intelematics traffic data', 'vehicle data', 'traffic data correlations', 'traffic data sourcing']","[['Nick Marks', 'CEO'], 'https://www.intelematics.com/team/']","['IT - Software, Transport', 'from_classification_model']","['26 October 1998', 'https://opencorporates.com/companies/au/084882584']",None,None,"['Australia', 'https://opencorporates.com/companies/au/084882584']",None,"['Australian Proprietary Company, Limited By Shares', 'https://opencorporates.com/companies/au/084882584']",0.625,0.25,0.0,0.0,0.21875
Welcome to GISCafe_ the Leading GIS Portal,https://www.giscafe.com/,GISCafe.com delivers the latest GIS industry commentary  news  product reviews  articles  events and resources from a single  convenient point. We provide our users a constantly updated view of the entire world of GIS that allows them to make more timely and informed decisions.,giscafe,None,"['tomtom.pr@tomtom.com', 'https://www.GIScafe.com/nbc/articles/1/1782370/Maserati-Awards-Global-Deal-TomTom']","['+61262692708', 'https://www.GIScafe.com/aws/William-A.-Shutkin-Land-That-Could-Be-Environmentalism-Democracy-Twenty-First-Century-Urban-Industrial-Environments/55052/book.html']","['drone technology solutions', 'data collection technology', 'drone technology', 'autonomous drone technology', 'new technologies', 'cross-platform gis technology system', 'gis software technology', 'precision drone technology', 'geospatial technology services', 'gis technology']","[['Peter Bonne', 'CEO'], 'https://www10.giscafe.com/video/Orbit-Geospatial-Technologies-Peter-Bonne-CEO/375077/media.html']","['IT - Software, Manufacturing', 'from_classification_model']",None,None,None,None,None,None,0.0,0.25,0.0,0.0,0.0625
PACK & SEND - Australia's Best Rated Courier_ Freight ...,https://www.packsend.com.au/,Australia's Best Rated for Parcels  Courier  Freight and eCommerce Fulfillment Logistics Services – saving you time  trouble & money.,packsend,"[""3/29 O'SULLIVAN BEACH ROAD LONSDALE, SOUTH AUSTRALIA, 5160 Australia"", 'https://www.dnb.com/business-directory/company-profiles.pack__send_systems_pty_limited.e5ed152b4a68b2efcbe7866a1333b2c6.html']","['kew@packsend.com.au', 'https://www.packsend.com.au/shepparton-victoria/']","['+618 8344 5644', 'https://www.packsend.com.au/send/shipping-forwarding-service']","['freight delivery services', 'send service centres', 'express delivery australia pack', 'send retail service centre', 'such goods', 'shipping goods', 'package delivery service', 'freight services', 'send southern highlands service centre', 'send mermaid beach service centre']","[['Michael Paul', 'CEO'], 'https://au.linkedin.com/in/michaelpaul5']","['Transport, Finance and insurance', 'from_classification_model']","[' 4 March 2020', 'https://opencorporates.com/companies/au/639542751']","['$42.5M', 'None']",None,"['Australia', 'https://opencorporates.com/companies/au/639542751']","['92', 'None']","['Proprietorship Subsidiary', 'https://www.dnb.com/business-directory/company-profiles.pack__send_systems_pty_limited.e5ed152b4a68b2efcbe7866a1333b2c6.html']",0.375,0.25,0.75,0.0,0.34375
Keolis Downer - Largest Provider of Multimodal Transport in ...,https://www.keolisdowner.com.au/,Keolis Downer is the largest provider of multimodal public transport in Australia and New Zealand. Provider of choice to leading transport authorities.,keolisdowner,"['T2 Triniti Business Campus Se 6.01 L 6 39 Delhi Rd North Ryde, NEW SOUTH WALES, 2113 Australia', 'https://www.dnb.com/business-directory/company-profiles.keolis_downer_pty_ltd.61335a2eb8a8a4aa.html']","['info@southlink.com.au', 'https://www.keolisdowner.com.au/contact-us-2/']","['+61 7 5588 6800', 'https://www.keolisdowner.com.au/contact-us-2/']",None,"[['David Franks', 'CEO'], 'https://www.keolisdowner.com.au/david-franks-ceo/']","['Transport, Services - professional, scientific, and technical', 'from_classification_model']","['15 September 2020', 'https://opencorporates.com/companies/au/644358234']","['$644.52 million USD', 'https://www.dnb.com/business-directory/company-profiles.keolis_downer_pty_ltd.61335a2eb8a8a4aa.html']",None,"['Australia', 'https://opencorporates.com/companies/au/644358234']",None,"['Proprietorship Subsidiary', 'https://www.dnb.com/business-directory/company-profiles.keolis_downer_pty_ltd.61335a2eb8a8a4aa.html']",0.5,0.25,0.375,0.0,0.28125
TracPlus: Real-Time Asset Tracking and Messaging,https://www.tracplus.com/,TracPlus is an established tracking and communication service offering tracking  reporting and messaging for aviation  maritime and land-based assets._TracPlus is a tracking and communication service. Our software offers real-time tracking  event reporting and messaging for aircraft  vehicles  vessels and personnel._TracPlus is an established tracking and communication service offering tracking  reporting and messaging for aviation  maritime and land-based assets.,tracplus,"['L 5 333 Princes Street Dunedin Central Dunedin, OTAGO, 9016 New Zealand', 'https://www.dnb.com/business-directory/company-profiles.tracplus_global_limited.b3c0d5d6c89b8181e470cc3710871d01.html']","['avionics.dubai@hawkerpacific.com', 'https://www.tracplus.com/es/resource/partners/our-partners/hawker-pacific-uae/']","['+61 450 491 801', 'https://www.tracplus.com/company/media/introducing-fasttrac/']","['de soluciones de', 'de cumplimiento de', 'el desarrollo de una herramienta de gestión de servicios de emergencia', 'de la localización de su', 'de los equipos de aviónica de aviación general', 'y la programación de helicópteros y la gestión de pob', 'de la situación de la flota', 'y programas de mantenimiento de aeronaves', 'de mensajes de texto', 'las coordenadas de cada trabajo para la base de datos de uso de productos']","[['Trevor McIntyre', 'CEO'], 'https://nz.linkedin.com/in/trevor-mcintyre-01a7ba14']","['IT - Software, Transport', 'from_classification_model']",None,"['$3.85 million USD', 'https://www.dnb.com/business-directory/company-profiles.tracplus_global_limited.b3c0d5d6c89b8181e470cc3710871d01.html']",None,None,None,"['Limited\xa0Company Independent', 'https://www.dnb.com/business-directory/company-profiles.tracplus_global_limited.b3c0d5d6c89b8181e470cc3710871d01.html']",0.75,0.25,0.375,0.0,0.34375
New Zealands Leading GPS Tracking Solution | IntelliTrac ...,https://intellitrac.co.nz/,New Zealand's Best GPS Tracking Solutions  suiting small  medium business to corporate & government. Includes Live Tracking  Journey Replay  Reporting  Alerts,intellitrac,"['14 Mahunga Drive Mangere Bridge Auckland, AUCKLAND, 2022 New Zealand', 'https://www.dnb.com/business-directory/company-profiles.intellitrac_new_zealand_limited.27ff998bdc21c19c891d46827d8541a8.html']",None,"['+61 3 9467 6188', 'https://intellitrac.co.nz/privacy.html']","['intellitrac intellitrac', 'intellitrac driver app intellitrac', 'intellitrac eclipse gps tracker intellitrac', 'intellitrac vehicle', 'intellitrac gps', 'intellitrac gps telematics', 'intellitrac gps trackers', 'intellitrac solutions', 'intellitrac gps tracking solutions', 'gps tracker intellitrac']","[['Dean Calapai', 'CEO'], 'https://au.linkedin.com/in/dean-calapai-b-eng-gaicd-8334a128']","['IT - Software, Finance and insurance', 'from_classification_model']","['31 May 2019', 'https://opencorporates.com/companies/nz/7505736']","['$2.5M', 'None']",None,"['New Zealand', 'https://opencorporates.com/companies/nz/7505736']","['68', 'None']","['Limited\xa0Company Independent', 'https://www.dnb.com/business-directory/company-profiles.intellitrac_new_zealand_limited.27ff998bdc21c19c891d46827d8541a8.html']",0.375,0.25,0.5,0.0,0.28125
Global Information_ Inc. (GII) - Premium market research reports,https://www.giiresearch.com/,Global Information   Inc. (GII) offers comprehensive information services  from providing market research reports  individual surveys and customized research.,giiresearch,"['14/420 George St, Sydney NSW 2000', ['State Street Australia, address', 'knowledge_panel']]","['koreainfo@gii.co.jp', 'https://www.giiresearch.com/form/partner']","['+6102) 9566 3100', ['AMSRS, phone', 'knowledge_panel']]","['market growth', 'tire market', 'market report', 'global tire market', 'market segment', 'market players', 'new markets', 'significant market growth', 'retail market growth', 'analytics markets']",None,"['IT - Software, Finance and insurance', 'from_classification_model']",None,None,None,None,None,None,0.0,0.0,0.0,0.0,0.0
iCOS LIVE | Online Transport & Logistics Management Made ...,https://icoslive.com/,iCOS LIVE is Transport management software that features real-time track and trace  customer online Job booking  through dispatch to proof of delivery.,icoslive,"['34 Cavendish Drive Manukau Auckland, AUCKLAND, 2104 New Zealand', 'https://www.dnb.com/business-directory/company-profiles.icos_live_australia_pty_limited.d5ac50b09a72f1d29fdf4e48da78dcc8.html']","['support@fastcom.co.nz', 'https://status.icoslive.com/Status-Updates/uncategorized/']","['+64 9 634 0889 1', 'https://icoslive.com/contact/']","['icos live invoicing', 'icos live updates', 'icos live trial accounts', 'icos live demo version', 'migration complete icos live', 'icos live australia pty limited', 'outages icos live services emergency maintenance outage', 'icos live support', 'live founder', 'live invoicing workbench']","[['Kathy Ross', 'CEO'], 'http://icoslive.com/kiwi-software-company-making-inroads-into-the-trucking-world/']","['IT - Software, Construction', 'from_classification_model']","['21 June 2017', 'https://opencorporates.com/companies/nz/6312468']","['$1.30 million USD', 'https://www.dnb.com/business-directory/company-profiles.icos_live_australia_pty_limited.d5ac50b09a72f1d29fdf4e48da78dcc8.html']",None,"['New Zealand', 'https://opencorporates.com/companies/nz/6312468']",None,"['Limited\xa0Company Subsidiary', 'https://www.dnb.com/business-directory/company-profiles.icos_live_australia_pty_limited.d5ac50b09a72f1d29fdf4e48da78dcc8.html']",0.75,0.25,0.75,0.0,0.4375
FleetSeek,https://www.fleetseek.com.au/,Cloud Based GPS Tracking Solution: Our Integrated fleet management system within our dash camera enables Real Time Tracking & monitoring of fuel use  speeding  bad driving  and generally track where your vehicles are any time at a very effective cost.,fleetseek,"['501 Church Street Richmond, Melbourne 3121 Australia', 'https://www.fleetseek.com.au/contact.html']","['info@rtlsystems.co.uk', 'https://www.fleetseek.com.au/contact.html']","['1300 693 533', 'https://www.fleetseek.com.au/']","['vehicle data', 'advanced vehicle data systems', 'gps vehicle tracking', 'insightful vehicle data', 'vehicle safety', 'vehicle systems', 'vehicles', 'commercial vehicle telematics', 'vehicle locations', 'fleet gps management solutions']","[['Renee Jorgensen ', 'Fleet Administrator_Linehaul ...'], 'from linkedin search google']","['IT - Software, Transport', 'from_classification_model']",None,None,None,None,None,None,0.25,0.25,0.0,0.0,0.125
Welcome to F&M Logistics,http://www.fmlogistics.com.au/,,fdmlogistics,"['PO Box 1076, Tullamarine VIC 3043', 'http://www.fmlogistics.com.au/contact.html']",None,None,"['customer service', 'm logistics', 'service solutions', 'service', 'service excellence', 'f&m logistics warehousing', 'logistics', 'individual customer requests', 'long lasting business relationships', 'm']","[['FRANK ANTHONY MACHEDA', 'Director'], 'https://www.dnb.com/business-directory/company-profiles.fdm_logistics_pty_ltd.177218c0ed47fef9f587d29182659cbe.html']","['Transport, Manufacturing', 'from_classification_model']",None,"['$9.18 million USD', 'https://www.dnb.com/business-directory/company-profiles.fdm_logistics_pty_ltd.177218c0ed47fef9f587d29182659cbe.html']",None,None,None,"['Proprietorship Independent', 'https://www.dnb.com/business-directory/company-profiles.fdm_logistics_pty_ltd.177218c0ed47fef9f587d29182659cbe.html']",0.25,0.0,0.0,0.0,0.0625
WiseTech Global,https://www.wisetechglobal.com/,,wisetechglobal,"[""U 3A 72 O'Riordan St Alexandria, NEW SOUTH WALES, 2015 Australia"", 'https://www.dnb.com/business-directory/company-profiles.wisetech_global_%28australia%29_pty_ltd.7124ab7089a463b7ceceef39348b4358.html']","['cargoit.support@wisetechglobal.com', 'https://www.wisetechglobal.com/contact/']","['+61 (3) 8686 8600', 'https://www.wisetechglobal.com/contact/']",None,"[['Richard White', 'CEO'], 'https://ir.wisetechglobal.com/investors/?page=board']","['Finance and insurance, IT - Software', 'from_classification_model']","[' 2 August 1994', 'https://opencorporates.com/companies/au/065894724']","['$281.02 million USD', 'https://www.dnb.com/business-directory/company-profiles.wisetech_global_%28australia%29_pty_ltd.7124ab7089a463b7ceceef39348b4358.html']",None,"['Australia', 'https://opencorporates.com/companies/au/065894724']",None,"['Proprietorship Subsidiary', 'https://www.dnb.com/business-directory/company-profiles.wisetech_global_%28australia%29_pty_ltd.7124ab7089a463b7ceceef39348b4358.html']",0.5,0.25,0.375,0.0,0.28125
Medianet: Australian Media Contacts Database | PR Distribution,https://www.medianet.com.au/,Send your story to media contacts and journalists across Australia. Find your contacts & distribute your press release today. Media and PR Software.,medianet,"['2 Holt Street, Surry Hills, NSW Australia 2010', 'http://www.medianet.com.au/media-training']","['events@medianet.com.au', 'http://www.medianet.com.au/events-and-training']","['1300 616 813', ['Medianet, phone', 'knowledge_panel']]","['many media releases', 'good press releases', 'many press releases', 'press release distributions', 'relevant press releases', 'media people', 'effective press releases', 'media events', 'example press releases', 'official press releases']","[[""Michael O'Connell"", 'Managing_Director'], 'https://www.medianet.com.au/blog-michael-oconnell-exciting-time-industry/']","['Utilities, Agriculture', 'from_classification_model']",None,None,None,None,None,None,0.25,0.75,0.0,0.0,0.25
Ramboll,https://ramboll.com/,Ramboll is a leading engineering  architecture and consultancy company founded in Denmark in 1945. Ramboll employs 16500 people globally and has ...,ramboll,"['50 Glebe Rd, The Junction NSW 2291', ['Ramboll Australia Pty Ltd, address', 'knowledge_panel']]","['ramboll.129@pdf.basware.com', 'https://se.ramboll.com/kontakt/leverantorsinformation']",None,"['ramboll ramboll', 'building services design', 'new buildings', 'ramboll project managers', 'proposed building services design', 'future building projects', 'tall building design', 'ramboll engineering', 'several new buildings', 'services building services']","[['Brian Bell', 'CEO'], 'https://au.linkedin.com/in/brian-bell-22a18021']","['Construction, Manufacturing', 'from_classification_model']",None,None,None,None,None,None,0.0,0.0,0.0,0.0,0.0
Dematic,https://www.dematic.com/,Welcome to Dematic North America. Supply Chain Automation  Material Handling  Warehouse Management  Logistics  Software & IT  and Consulting Services.,dematic,"['24 Narabang Way Belrose, New South Wales, 2085 Australia ', 'https://app.avention.com/company/3e51992e-849b-3bd1-9711-b0879e7db23e#report/company_summary']","['dpo@dematic.com', 'https://www.dematic.com/en-au/legal/privacy-policy/']","['+61 2 9486 5555', 'https://www.dematic.com/en-au/']","['de procesamiento de pedidos de comercio', 'processo de produção de cargas de', 'sólida de opciones de productos de calidad', 'de cada unidad de dematic son', 'de dematic y', 'las soluciones de transporte de cada unidad de dematic almacenan', 'soluções de transporte de', 'de opções de alta', 'de processamento de materiais', 'de execução de armazéns']","[['John Sorohan ', 'Customer Service Sales Manager ..._LinkedIn'], 'None']","['Computer, Office Equipment and Software Merchant Wholesalers', 'https://app.avention.com/company/3e51992e-849b-3bd1-9711-b0879e7db23e#report/company_summary']","['27 April 2006', 'https://opencorporates.com/companies/nz/1794419']","['138M', 'https://app.avention.com/company/3e51992e-849b-3bd1-9711-b0879e7db23e#report/company_summary']",None,"['New Zealand', 'https://opencorporates.com/companies/nz/1794419']","['550', 'https://app.avention.com/company/3e51992e-849b-3bd1-9711-b0879e7db23e#report/company_summary']","['Private Subsidiary, Headquarters', 'https://app.avention.com/company/3e51992e-849b-3bd1-9711-b0879e7db23e#report/company_summary']",0.0,0.25,0.25,0.0,0.125
Fleet Vehicle Tracking | Tracker App | Argus Tracking | NZ,https://argustracking.co.nz/,"Utilising New Zealand’s most comprehensive mapping software from GeoSmart 
along with their own cutting edge technology  Argus Tracking is a 
one-stop-shop for all your monitoring and fleet management needs._Utilising New Zealand’s most comprehensive mapping software from GeoSmart along with their own cutting edge technology  Argus Tracking is a one-stop-shop for all your monitoring and fleet management needs.",argustracking,"['13 Beatrice Tinsley Crescent"",""addressLine2"":""Auckland, Auckland 0632', 'https://argustracking.co.nz/']","['sales@argustracking.com', 'https://argustracking.co.nz/']","['+64  9 951 0400', 'https://argustracking.co.nz/']","['vehicle fleet management solutions', 'fleet vehicles', 'argus fleet management software', 'fleet management system software', 'gps fleet management software', 'fleet tracking', 'argus tracking driver behaviour', 'gps fleet management solutions', 'gps fleet management', 'gps fleet management companies']","[['Gary Owen Thomas MUIR', ' director'], 'https://opencorporates.com/companies/nz/1909850']","['IT - Software, Transport', 'from_classification_model']","['16 February 2007', 'https://opencorporates.com/companies/nz/1909850']",None,None,"['New Zealand', 'https://opencorporates.com/companies/nz/1909850']",None,"['NZ Limited Company', 'https://opencorporates.com/companies/nz/1909850']",0.625,0.25,0.0,0.0,0.21875
Fleet Auto News | The latest fleet leasing industry news,https://fleetautonews.com.au/,The latest fleet leasing industry news,fleetautonews,None,"['marc@fleetautonews.com.au', 'https://fleetautonews.com.au/people-moves-in-the-fleet-industry-december/']","['+617 3219 4466', 'https://fleetautonews.com.au/fueltrac-independent-fuel-supply-contract-analysis/']","['fleet vehicle management', 'used fleet vehicles', 'car fleet management', 'new fleet', 'heavy vehicle fleets', 'new vehicles', 'new fleet plans', 'car share vehicles', 'new cars', 'fleet drivers']",None,"['Transport, IT - Software', 'from_classification_model']",None,None,None,None,None,None,0.0,0.25,0.0,0.0,0.0625
Rental Car Manager: Rental Vehicle Software to grow your ...,https://www.rentalcarmanager.com.au/,Australia's number 1 Rental Car Management software for a reason. We offer competitive pricing and an unmatched feature set.,rentalcarmanager,"['PO Box 669 , Samford, Queensland 4520 Australia', 'https://www.rentalcarmanager.com.au/privacy-policy/']","['support@rentalcarmanager.com', 'https://www.rentalcarmanager.com.au/privacy-policy/']","['+61-732896956', 'https://www.dnb.com/business-directory/company-profiles.gmh_systems_pty_ltd.6df57ff39d3c032acfba6e49f4b31152.html']","['t rental car manager', 'rental car', 'albania guam rental car manager', 'bulgaria rental car manager api iran', 'rental car manager', 'rental car managers', 'bulgaria rental car', 'gmh systems', 'gmh systems pty ltd', 'zambia member rental car managers support team']","[['GRANT STEPHEN LESTER', 'Director'], 'https://www.dnb.com/business-directory/company-profiles.gmh_systems_pty_ltd.6df57ff39d3c032acfba6e49f4b31152.html']","['Finance and insurance, IT - Software', 'from_classification_model']",None,"['$572,328 USD', 'https://www.dnb.com/business-directory/company-profiles.gmh_systems_pty_ltd.6df57ff39d3c032acfba6e49f4b31152.html']",None,None,None,"['Proprietorship Subsidiary', 'https://www.dnb.com/business-directory/company-profiles.gmh_systems_pty_ltd.6df57ff39d3c032acfba6e49f4b31152.html']",1.0,0.0,0.0,0.0,0.25
sgfleet: Fleet Management and Fleet Leasing,https://www.sgfleet.com/,sgfleet are the Fleet Management and Fleet Leasing Experts ,sgfleet,"['Level  2 , Building 3, 20 Bridge Street, Pymble, NSW 2073 Australia', 'https://www.sgfleet.com/uk/privacy-policy-more/']","['csalmon@sgfleet.com', 'https://www.sgfleet.com/global/news/how-will-fleet-management-transform-in-the-future/']","['+61 2 9494 1095', 'http://investors.sgfleet.com/Investors/']","['essential fleet vehicles', 'complex vehicle fleets', 'business vehicles', 'detailed vehicle information', 'company vehicles', 'new business vehicle', 'business vehicle leasing', 'new business vehicle leasing', 'vehicle leasing company', 'vehicle management']","[['Andy Mulcaster', 'Managing_Director'], 'https://au.wallmine.com/asx/sgf/officer/1733026/andy-mulcaster']","['Transport, Finance and insurance', 'from_classification_model']","['15 January 2014', 'https://opencorporates.com/companies/au/167554574']","['$353.03 million USD', 'https://www.dnb.com/business-directory/company-profiles.sg_fleet_management_pty_limited.569a2538c4ae66ed457548bc8143b7c6.html']",None,"['Australia', 'https://opencorporates.com/companies/au/167554574']",None,"['Proprietorship Subsidiary', 'https://www.dnb.com/business-directory/company-profiles.sg_fleet_management_pty_limited.569a2538c4ae66ed457548bc8143b7c6.html']",0.625,0.25,0.0,0.0,0.21875
Element Fleet - Fleet Management Company,https://www.elementfleet.com/,Element Fleet Management is a fleet management company  providing fleet services and solutions for cars  light-duty vehicles  trucks  and MHE equipment._Element Fleet Management is a global fleet management solutions company  providing fleet services for cars  light-duty vehicles  trucks  and MHE equipment.,elementfleet,None,"['mbeland@elementcorp.com', 'https://www.elementfleet.com/news/news-releases/element-fleet-management-reports-usd0.25-of-after-tax-adjusted-operating-income-in-q3-2016']",None,None,"[['Grant Smith ', 'Material Handling and Truck ..._LinkedIn'], 'from linkedin search google']","['IT - Software, Transport', 'from_classification_model']",None,None,None,None,None,None,0.0,0.0,0.0,0.0,0.0
Emerson Global | Emerson,https://www.emerson.com/,Helping address the world's most critical needs through our core business platforms - Automation Solutions and Commercial & Residential Solutions. Please ...,emerson,"['Level 8, 15 Talavera Road North Ryde, New South Wales, 2113 Australia', 'https://app.avention.com/company/c9c514a8-2d14-3fac-8201-e19678d3a712#report/company_summary']",None,"['+61-299191100', 'https://app.avention.com/company/c9c514a8-2d14-3fac-8201-e19678d3a712#report/company_summary']",None,"[['Boris Gabin', 'Director'], 'https://app.avention.com/company/c9c514a8-2d14-3fac-8201-e19678d3a712#report/company_summary']","['Electromedical and Control Instruments Manufacturing', 'https://app.avention.com/company/c9c514a8-2d14-3fac-8201-e19678d3a712#report/company_summary']","['26 March 1970', 'https://opencorporates.com/companies/au/008478699']","['176M', 'https://app.avention.com/company/c9c514a8-2d14-3fac-8201-e19678d3a712#report/company_summary']",None,"['Australia', 'https://opencorporates.com/companies/au/008478699']","['489', 'https://app.avention.com/company/c9c514a8-2d14-3fac-8201-e19678d3a712#report/company_summary']","['Private Subsidiary, Headquarters', 'https://app.avention.com/company/c9c514a8-2d14-3fac-8201-e19678d3a712#report/company_summary']",0.0,0.0,0.0,0.0,0.0
Chevin Fleet Solutions,https://www.chevinfleet.com/us/fleet-management-software/,Chevin Fleet’s award-winning fleet management software automates workload and increases efficiency. Request a live demo of our fleet management solutions.,chevinfleet,"['Suite  1 .02, Level 1 303 Coronation Drive Milton QLD 4064 Australia', 'https://www.chevinfleet.com/au/book-a-demo/']",None,"['+61 (0) 7 3188 7655', 'https://www.chevinfleet.com/au/terms-of-use/']","['fleet management software chevin', 'fleet management information system', 'fleet maintenance management software', 'fleet fuel management system', 'fleet management software publication data', 'leading fleet management software company', 'global fleet management software', 'fleet management software capabilities', 'fleet software specialist chevin fleet solutions', 'specialist fleet management software']","[['Ashley Sowerby', 'founder'], 'https://www.chevinfleet.com/au/news/chevin-celebrates-10-years-in-australia/']","['IT - Software, Transport', 'from_classification_model']",None,"['$373,591 USD', 'https://www.dnb.com/business-directory/company-profiles.chevin_fleet_solutions_pty_ltd.5d2a300d5e0eb7c1d69a859d5438a488.html']",None,None,None,"['Proprietorship Subsidiary', 'https://www.dnb.com/business-directory/company-profiles.chevin_fleet_solutions_pty_ltd.5d2a300d5e0eb7c1d69a859d5438a488.html']",1.0,0.25,0.75,0.0,0.5
Trapeze Group: Transport Management Software Solutions ...,https://www.trapezegroup.com.au/,Level 25  288 Edward Street Brisbane  QLD 4000. Australia. Call. 1300 663 662 or from outside AU +61 7 3129 2092. Singapore: ... info@trapezegroup.com.au ...,trapezegroup,"['617 3129 2092    Sydney  4 Blackfriar Place Wetherill Park NSW 2164', 'https://www.trapezegroup.com.au/office-locations']","['info@trapezegroup.com.au', 'https://www.trapezegroup.com.au/']","['1300 663 662', ['Trapeze, phone', 'knowledge_panel']]","['public transport asset management', 'public transport services', 'trapeze technology solutions', 'trapeze enterprise asset management system trapeze intelligent transport systems', 'public transport assets', 'trapeze solutions', 'asset management solutions', 'several public transport services', 'public transport management', 'rail intelligent transport systems']","[['Rod Biggar', 'Managing_Director'], 'https://www.trapezegroup.com.au/leadership']","['IT - Software, Services - professional, scientific, and technical', 'from_classification_model']",None,None,None,None,None,None,0.25,0.75,0.0,0.0,0.25
Coretex,https://www.coretex.com/,Coretex has been helping operators manage their fleets more safely and productively for over 10 years.,coretex,"['Se 26 33 Waterloo Rd Macquarie Park, NEW SOUTH WALES, 2113 Australia', 'https://www.dnb.com/business-directory/company-profiles.coretex_australia_pty_ltd.838758461bfdc20b7e77d379acaeca04.html']",None,"['1300 730 724', 'https://www.coretex.com/au/support/']","['coretex coretex usa', 'coretex products', 'other coretex', 'coretex data', 'coretex software', 'coretex customers', 'additional coretex products', 'coretex product', 'coretex service', 'coretex solution']","[['William Payne', 'CEO'], 'https://www.coretex.com/au/company/news/coretex-appoints-new-ceo/']","['IT - Software, Transport', 'from_classification_model']","['19 February 2015', 'https://opencorporates.com/companies/nz/5604490']","['$13.91 million USD', 'https://www.dnb.com/business-directory/company-profiles.coretex_australia_pty_ltd.838758461bfdc20b7e77d379acaeca04.html']",None,"['New Zealand', 'https://opencorporates.com/companies/nz/5604490']",None,"['Proprietorship Subsidiary', 'https://www.dnb.com/business-directory/company-profiles.coretex_australia_pty_ltd.838758461bfdc20b7e77d379acaeca04.html']",0.5,0.25,0.25,0.0,0.25
