title,link,description,comp_name,address,email,telephone_number,keywords,contact_person,type_or_sector,founded_year,revenue,funding,headquarters,No_of_employees,company_status,address_confidence,tp_confidence,headquarters_confidence,contact_confidence,Total_confidence
Welcome to MAG Online Library,https://www.magonlinelibrary.com/,MAG Online Library brings together the healthcare and education content of the Mark Allen Group,magonlinelibrary,None,None,None,"['article content', 'mag open articles', 'site content', 'open access articles', 'subscription articles', 'articles', 'mag online library', 'mag online library volume', 'mag online library login', 'mag open journals']",None,"['Agriculture, IT - Software', 'from_classification_model']",None,None,None,None,None,None,0.0,0.0,0.0,0.0,0.0
New Atlas - New Technology & Science News,https://newatlas.com/,Gizmag is now New Atlas. Extraordinary ideas moving the world forward.,newatlas,"['Treloar Cres, Campbell ACT 2612', ['Australian War Memorial, address', 'knowledge_panel']]","['editor@newatlas.com', 'https://newatlas.com/faq/']","['+61-419466153', 'https://www.dnb.com/business-directory/company-profiles.gizmag_pty_ltd.317075ba07c25a81734e241a71257900.html']","['new atlas website', 'new atlas', 'register complete new atlas feed new atlas audio', 'newer bikes', 'new atlas deals', 'new atlas deals support', 'new sleep features', 'many other manufacturers building bikes', 'new atlas reader survey', 'other bikes']","[['MICHAEL JOHN FRANCIS HANLON', 'Director'], 'https://www.dnb.com/business-directory/company-profiles.gizmag_pty_ltd.317075ba07c25a81734e241a71257900.html']","['Manufacturing, Utilities', 'from_classification_model']",None,"['$594,150 USD', 'https://www.dnb.com/business-directory/company-profiles.gizmag_pty_ltd.317075ba07c25a81734e241a71257900.html']",None,None,None,"['Proprietorship Independent', 'https://www.dnb.com/business-directory/company-profiles.gizmag_pty_ltd.317075ba07c25a81734e241a71257900.html']",0.0,0.0,0.0,0.0,0.0
eBay: Electronics_ Cars_ Fashion_ Collectibles & More,https://www.ebay.com.au/,Buy & sell electronics  cars  clothes  collectibles & more on eBay  the world's online marketplace. Top brands  low prices & free shipping on many items.,ebay,"['8 Chifley, 8-12 Chifley Square, Sydney NSW 2000', 'https://www.ebay.com.au/help/policies/member-behaviour-policies/user-agreement?id=4259']","['spam@ebay.com', 'https://www.ebay.com.au/help/policies/member-behaviour-policies/ebay-cookie-notice?id=4267']","['+614-02890100', 'https://www.ebay.com.au/p/8036606581?iid=174530111274&rt=nc']","['notebook laptop pc keyboard au apple ipad case', 'other ebay members', 'ebay ipad shockproof heavy duty case', 'other ebay websites', 'certain ebay services', 'ebay messages au', 'ebay users', 'keyboard combo mechanical gaming keyboard pc', 'gaming desktop pc', 'shockproof cover gaming keyboard']","[['Tim MacKinnon', 'Managing_Director'], 'https://www.theceomagazine.com/executive-interviews/retail-wholesale/tim-mackinnon/']","[['E-CommerceMarketplace'], 'https://www.crunchbase.com/organization/ebay-australia']","['Oct 1, 1999', 'https://www.crunchbase.com/organization/ebay-australia']",None,None,"['Australia', 'https://opencorporates.com/companies/au/086288888']",None,"['Private', 'https://www.crunchbase.com/organization/ebay-australia']",0.25,0.25,0.0,0.0,0.125
Zoetis Genetics | Zoetis GENETICS,https://genetics.zoetis.com/Australia/,Zoetis Genetics provides comprehensive state-of-the-art genetic information and support services that deliver genetic predictions and solutions to cattle and sheep producers. From breeding through marketing  our solutions address real-world needs and help customers unlock the value of an animal's genetic potential.,genetics.zoetis,"['673 Riverside Rd Gisborne 4020', 'https://genetics.zoetis.com/newzealand/breedingpartners.aspx']","['ssspence@farmside.co.nz', 'https://genetics.zoetis.com/newzealand/breedingpartners.aspx']","['+64 274 371 550', 'https://genetics.zoetis.com/newzealand/breedingpartners.aspx']","['black angus animals', 'testing animals', 'red angus association', 'angus calves', 'k red angus', 'red angus', 'zoetis genetics test results', 'genetic testing services', 'commercial angus heifers', 'red angus cattle']","['Victor Castellon', 'founder(s)', 'https://www.crunchbase.com/organization/bovigen']","[['BiotechnologyGenetics'], 'https://www.crunchbase.com/organization/bovigen']","['2003', 'https://www.crunchbase.com/organization/bovigen']",None,None,None,None,"['Private', 'https://www.crunchbase.com/organization/bovigen']",0.25,0.25,0.0,0.0,0.125
Zoetis | zoetisUS.com | Zoetis US,https://www.zoetisus.com/,Zoetis is a global animal health company dedicated to supporting customers and their businesses in ever better ways. Building on 60 years of experience  we deliver quality medicines and vaccines  complemented by diagnostic products and genetic tests and supported by a range of services. We are working every day to better understand and address the real-world challenges faced by those who raise and care for animals in ways they find truly relevant.__Zoetis is a global animal health company dedicated to supporting customers and their businesses in ever better ways. Building on 60 years of experience  we deliver quality medicines and vaccines  complemented by diagnostic products and genetic tests and supported by a range of services. We are working every day to better understand and address the real-world challenges faced by those who raise and care for animals in ways they find truly relevant.,zoetisus,None,"['info@nexvet.com', 'https://www.crunchbase.com/organization/nexvet']",None,"['shelter animal behavior', 'animal shelter work', 'county animal shelters', 'animal shelter consultants', 'other animals', 'north american animal shelters', 'other animal health care professionals', 'animal health care', 'animal health', 'more animals']","['David Gearing', 'founder(s)', 'https://www.crunchbase.com/organization/nexvet']","[['BiotechnologyHealth CarePet'], 'https://www.crunchbase.com/organization/nexvet']","['2010', 'https://www.crunchbase.com/organization/nexvet']",None,None,None,None,"['Delisted', 'https://www.crunchbase.com/organization/nexvet']",0.0,0.0,0.0,0.0,0.0
Australian Institute of Food Science and Technology (AIFST),https://www.aifst.asn.au/,,aifst.asn.au,"['11 JULIUS AVENUE NORTH RYDE, NEW SOUTH WALES, 2113 Australia', 'https://www.dnb.com/business-directory/company-profiles.the_australian_institute_of_food_science__technology_incorporated.7177fe48dfaed07e2291c0f0a178c4e1.html']","['clive.russell@aifst.com.au', 'https://www.aifst.asn.au/2019-AIFST-Convention']","['+61 407 066 188', 'https://www.aifst.asn.au/2019-AIFST-Convention']","['food products', 'food australia', 'food safety', 'food safety programs', 'food safety risks', 'food scientists', 'food plants', 'food production', 'food regulations', 'other food industry professionals']",None,"['Education, Arts, entertainment and recreation', 'from_classification_model']",None,"['$450,000 USD', 'https://www.dnb.com/business-directory/company-profiles.the_australian_institute_of_food_science__technology_incorporated.7177fe48dfaed07e2291c0f0a178c4e1.html']",None,None,None,"['Independent', 'https://www.dnb.com/business-directory/company-profiles.the_australian_institute_of_food_science__technology_incorporated.7177fe48dfaed07e2291c0f0a178c4e1.html']",0.75,0.25,0.0,0.0,0.25
IDvet | Innovative diagnostic kits,https://www.id-vet.com/,IDvet develops  manufactures and markets diagnostic tests for the detection of infectious diseases in farm animals.,id-vet,None,"['info@firstvet.com', 'https://www.crunchbase.com/organization/firstvet']","['+61 2 9668 8533', 'https://www.id-vet.com/orders/']","['elisa de la', 'de la', 'pour la détection de la nucléoprotéine', 'route de pra de', 'de la qualité', 'pour le dépistage de la maladie', 'des kits elisa de la gamme', 'le dépistage de la brucellose', 'et le plasma de chevaux', 'de la brucellose']","['David Prien', 'founder(s)', 'https://www.crunchbase.com/organization/firstvet']","[['MedicalMobile AppsPetSoftwareVeterinary'], 'https://www.crunchbase.com/organization/firstvet']","['2016', 'https://www.crunchbase.com/organization/firstvet']",None,None,None,None,"['Private', 'https://www.crunchbase.com/organization/firstvet']",0.0,0.25,0.0,0.0,0.0625
BSAVA Congress 2020 - BSAVA Landing page,https://www.bsavaevents.com/,BSAVA Congress 2020 - BSAVA Landing page,bsavaevents,None,"['administration@bsava.com', 'https://www.bsavaevents.com/page/cookie-policy/']",None,"['personal information', 'bsava virtual congress', '| bsava congress', 'future bsava congress', 'data', 'bsava content', 'user data', 'bsava staff', 'data security', 'other websites']",None,"['IT - Software, Healthcare', 'from_classification_model']",None,None,None,None,None,None,0.0,0.0,0.0,0.0,0.0
Spooky2 diagnostic - home for animal,https://homeforanimal.com/samsung-s20-fmeaf/spooky2-diagnostic.html,Spooky2 diagnostic,homeforanimal,None,None,None,None,None,"['Healthcare, Utilities', 'from_classification_model']",None,None,"['$0', 'None']",None,"['122', 'None']",None,0.0,0.0,0.0,0.0,0.0
Gammasonics Institute of Medical Research Pty. Ltd.,https://gammasonics.com/,Known worldwide for innovative medical research & design utilising technology in areas of radiation  Nuclear Medicine  protection  measurement & detection.,gammasonics,"['3 /79-85 Mars Road Lane Cove,NSW 2066 Australia', 'https://gammasonics.com/about-us-2/professor-munoz-ferrada/']","['enquiry@gammasonics.com', 'https://gammasonics.com/about-us-2/professor-munoz-ferrada/']","['+61 02 9713 0000', 'https://gammasonics.com/about-us-2/professor-munoz-ferrada/']","['radiation detector', 'radiation detectors features', 'prdwd radiation detector', 'high flux radiation detector', 'radiation detection', 'various radiation detection systems', 'radiation detection applications', 'radiation sources', 'radiation detection instruments', 'other detector types']","[['Professor Munoz-Ferrada', 'CEO'], 'https://biosafetyservices.com.au/ourteam.php']","['Healthcare, Manufacturing', 'from_classification_model']",None,"['$2.72 million USD', 'https://www.dnb.com/business-directory/company-profiles.gammasonics_institute_for_medical_research_pty_ltd.f0eb617eee173fc0638be34a5cbdcaac.html']",None,None,None,"['Proprietorship Parent', 'https://www.dnb.com/business-directory/company-profiles.gammasonics_institute_for_medical_research_pty_ltd.f0eb617eee173fc0638be34a5cbdcaac.html']",1.0,0.25,0.375,0.0,0.40625
TechniPharm Agricultural Equipment and Farming Equipment ...,https://technipharm.com.au/,Supplier of specialised agricultural equipment & farming equipment solutions,technipharm,"['92 /2 Hawthornden Drive RD 4 Rotorua 3074 NEW ZEALAND', 'https://technipharm.com.au/about-us']","['logistics@technipharm.co.nz', 'https://technipharm.com.au/cart']","['+6127 490 2727', 'https://technipharm.com.au/nz-dealers']",None,"[['HARMEN HEESEN', 'Director'], 'https://www.dnb.com/business-directory/company-profiles.technipharm_new_zealand_limited.fab8b9194d06391176620a49fcd09ef9.html']","['Manufacturing, Construction', 'from_classification_model']","[' 1 December 1993', 'https://opencorporates.com/companies/nz/603063']","['$2.73 million USD', 'https://www.dnb.com/business-directory/company-profiles.technipharm_new_zealand_limited.fab8b9194d06391176620a49fcd09ef9.html']",None,"['New Zealand', 'https://opencorporates.com/companies/nz/603063']",None,"['Limited\xa0Company Independent', 'https://www.dnb.com/business-directory/company-profiles.technipharm_new_zealand_limited.fab8b9194d06391176620a49fcd09ef9.html']",1.0,0.25,0.75,0.0,0.5
Google Books,https://books.google.com.au/,Search the world's most comprehensive index of full-text books. My library · PublishersAboutPrivacyTermsHelp.,books.google,None,"['info@digpublish.com', 'https://www.crunchbase.com/organization/digpublish']",None,"['google books help center google', 'google services', 'center google services', 'using google', 'books google content', 'google books', 'google', 'google play books', 'google services rent textbooks', 'google digital']","[['Mark Tanner ', 'Co_Founder_ COO'], 'from linkedin search google']","[['AdvertisingE-CommerceEBooksPublishing'], 'https://www.crunchbase.com/organization/digpublish']","['2008', 'https://www.crunchbase.com/organization/digpublish']",None,None,"[' Brisbane, Queensland, Australia', 'https://www.crunchbase.com/organization/digpublish']",None,"['Private', 'https://www.crunchbase.com/organization/digpublish']",0.0,0.0,0.0,0.0,0.0
Scientifix Pty Ltd,https://www.scientifix.com.au/,Scientifix partners with over 20 international suppliers  providing the Australian Science community with quality reagents  equipment and support._Buy 2 Get 3rd Free! Macherey-Nagel ClassicsStock up on essential plasmid preps  gel &amp; PCR clean-up  RNA and DNA kitsView PromotionCertified and High Quality PPE You can TrustWe offer an ex ..._Scientifix partners with over 20 international suppliers  providing the Australian Science community with quality reagents  equipment and support.,scientifix,"['F1/2A Westall Rd, Clayton VIC 3168', ['Scientifix Pty Ltd, address', 'knowledge_panel']]","['Geoff.Thomas@rezolvescientific.com', 'https://www.crunchbase.com/organization/rezolve-scientific']","['+61 3 8540 5900', 'https://scientifix.com.au/contact-us']",None,"[['Misha Schubert', 'CEO'], 'https://www.miragenews.com/science-technology-australia-welcomes-misha-schubert-as-new-ceo/']","[['BiotechnologyChemical'], 'https://www.crunchbase.com/organization/rezolve-scientific']","['Mar 2017', 'https://www.crunchbase.com/organization/rezolve-scientific']","['$4.46 million USD', 'https://www.dnb.com/business-directory/company-profiles.scientifix_group_pty_ltd.cd30ad1dd48b5e7d8d12c270abd8eb69.html']",None,None,None,"['Private', 'https://www.crunchbase.com/organization/rezolve-scientific']",0.0,0.25,0.0,0.0,0.0625
National Association of Testing Authorities_ Australia - Home,https://www.nata.com.au/,National Association of Testing Authorities  Australia  Accreditation  Recognition  DIAS  Sleep Disorder Services,nata,"['7507 , Silverwater, NSW 2128 7 Leeds Street, Rhodes, NSW 2138', 'https://www.nata.com.au/sa-nt']",None,"['1800 621 666', 'https://www.nata.com.au/']","['var path', 'var prefix', 'var', 'var addy028fc5b255c5e431245df25079c17ea5', 'var addy8fecff57a35001cd41ad686da3d70d8f', 'var addy14c9aacc7a9c5f477a273f1ac8f5f719', 'var addyf16a09431af62d7a47ca4e4cdd954ba7', 'var addy91aa4bde675e687b6e16715fa139bc7c', 'var addy_text73b645e66b22134fa490a28aae83e64a', 'life sciences iso iec']","[['JENNIFER EVANS', 'CEO'], 'https://www.nata.com.au/about-nata/structure/executive-management-team']","[['Legal'], 'https://www.crunchbase.com/organization/identilab']",None,None,None,None,None,"['Private', 'https://www.crunchbase.com/organization/identilab']",1.0,0.25,0.0,0.0,0.3125
News and Media Releases - Bupa Australia and NZ | Bupa,https://media.bupa.com.au/,News  media releases and resources for journalists from Bupa Australia and New Zealand. Read the latest news about health care  health insurance and aged care.,media.bupa,"['80 Harvester Road, Sunshine, Victoria 3020', 'https://media.bupa.com.au/new-bupa-store-strengthens-multi-cultural-links/']","['bupapressoffice@bupa.com', 'https://www.crunchbase.com/organization/bupa']","['+64 27 255 7179', 'https://media.bupa.com.au/']","['bupa hi bupa', 'bupa bupa nz', 'bupa donvale bupa', 'health fund bupa', 'bupa medical gap scheme bupa', 'bupa customers', 'health news bupa woodend', 'bupa edithvale residents', 'bupa health insurance customers', 'bupa australia']","[['Hisham El-Ansary', 'CEO'], 'https://www.bupa.com.au/about-us/leadership-team']","[['DentalFitnessHealth CareMedical'], 'https://www.crunchbase.com/organization/bupa']","['Apr 3, 1947', 'https://www.crunchbase.com/organization/bupa']","['$1.14 billion USD', 'https://www.dnb.com/business-directory/company-profiles.bupa_health_services_pty_ltd.48e8fd486b0dde2254b9de0e6b0f8aeb.html']",None,None,None,"['Private', 'https://www.crunchbase.com/organization/bupa']",0.25,0.25,0.0,0.0,0.125
GE Healthcare -Australia/NewZealand,http://www3.gehealthcare.com.au/,GE Healthcare - Australia/NewZealand,www3.gehealthcare,"['32 Phillip Street, Parramatta New South Wales 2150 Australia', 'http://www3.gehealthcare.com.au/en-au/footer/privacy_policy']","['events@ge.com', 'http://www3.gehealthcare.com.au/en-au/education?campaignid=anz_hp_eductaion']","['+6173323 5266', 'http://www3.gehealthcare.com.au/en-au/about_us/contact_us?campaignid=anz_hp_contact_us']","['ct images', 'ct lung images', '3d cardiac ct images', 'exceptional ct image quality', 'qualified ge ct systems', '4d ct images', 'ct perfusion images', 'system photos clinical images', 'clinical images', '4d ct image quality results']","[['Kieran Murphy', 'President and Chief Executive Officer'], 'https://www.dnb.com/business-directory/company-profiles.ge_healthcare_inc.0a8941887d49732a.html']","[['BiotechnologyHealth CareHealth DiagnosticsMedical'], 'https://www.crunchbase.com/organization/ge-healthcare']","['1892', 'https://www.crunchbase.com/organization/ge-healthcare']","['$1.24 billion USD', 'https://www.dnb.com/business-directory/company-profiles.ge_healthcare_inc.0a8941887d49732a.html']",None,"['New Zealand', 'https://opencorporates.com/companies/nz/3680984']",None,"['Private', 'https://www.crunchbase.com/organization/ge-healthcare']",0.5,0.25,0.0,0.0,0.1875
Pawshake,https://www.pawshake.com.au/,Pet sitters near you who offer dog sitting  cat sitting and dog boarding for your furry friend. The Pawshake Guarantee included.,pawshake,"['SYDNEY2000New South WalesAustralia', 'https://opencorporates.com/companies/au/603640277']","['info@pawshake.com', 'https://www.crunchbase.com/organization/pawshake']",None,"['pawshake dog', 'pawshake pet sitters', 'pawshake lazy dogs', 'dog care sitters', 'multiple dogs dogs', 'nsw pawshake', 'experienced dog care sitters', 'dog care', 'pet owners book dog', 'dog day']","['Dries Coucke', 'founder(s)', 'https://www.crunchbase.com/organization/pawshake']","[['E-CommerceMarketplaceOnline PortalsPet'], 'https://www.crunchbase.com/organization/pawshake']","['2013', 'https://www.crunchbase.com/organization/pawshake']",None,None,"['Australia', 'https://opencorporates.com/companies/au/603640277']",None,"['Private', 'https://www.crunchbase.com/organization/pawshake']",0.0,0.0,0.0,0.0,0.0
Mobile Veterinarian Serving the Los Angeles Area | Mobile Vet,https://petsdoc.com/,Mobile Veterinarian Serving the Los Angeles Area - Visit our skilled Mobile Veterinarian Serving the Los Angeles Area. Accepting new appointments. Call today or request an appointment online.,petsdocbox,None,None,None,"['dog food', 'older dogs', 'many dogs', 'normal dog food', 'different dog foods', 'regular dog food', 'commercial dog foods', 'maintenance dog food', 'large dogs', 'other male dog qualities']",None,"['Healthcare, Transport', 'from_classification_model']",None,None,None,None,None,None,0.0,0.0,0.0,0.0,0.0
NAVER Academic,https://academic.naver.com/,Scholarly search engine for academic articles  theses  conferences and journals_국내외 학술정보  논문  저널 정보 제공,academic.naver,None,None,None,"['human cells', 'cancer cells', 'cell types', 'intrathymic t cell differentiation lack cell surface expression', 'plant cells', 'host cells', 'cell growth', 'human endothelial cells', 'mammalian cells', 'cell life']",None,"['Agriculture, Manufacturing', 'from_classification_model']",None,None,None,None,None,None,0.0,0.0,0.0,0.0,0.0
h_ por_ jx_ b9_ c_ u_ zw_ kvo_ d_ enj_ g_ qz_ 1_ ls_ 9ii_ se_ l_ b_ bf_ tzs ...,https://faicomusic.com/,,faicomusic,None,None,None,None,None,"['Arts, entertainment and recreation, Education', 'from_classification_model']",None,None,None,None,None,None,0.0,0.0,0.0,0.0,0.0
Animal Health Australia,https://www.animalhealthaustralia.com.au/,,animalhealthaustralia,"['Level  2 , 95 Northbourne Ave, Turner ACT 2612', 'https://www.animalhealthaustralia.com.au/who-we-are/contact-us/']","['symposium@animalhealthaustralia.com.au', 'https://www.animalhealthaustralia.com.au/submit-an-abstract/']","['+61 2 6232 5522', 'https://www.animalhealthaustralia.com.au/who-we-are/contact-us/']","['animal health australia payment gateway animal health australia', 'endemic disease animal health australia', 'animal health australia', 'animal diseases', 'aha livestock industry members', 'emergency animal disease preparedness information', 'animal disease surveillance', 'emergency animal disease preparedness', 'exotic animal disease', 'health australia']","[['Kathleen Plowman', 'CEO'], 'https://www.animalhealthaustralia.com.au/who-we-are/our-people/staff/']","['IT - Software, Manufacturing', 'from_classification_model']","['24 July 2015', 'https://opencorporates.com/companies/au/607256299']","['$107.40 million USD', 'https://www.dnb.com/business-directory/company-profiles.boehringer_ingelheim_animal_health_australia_pty_ltd.8443789ad97c1d493dcf4976986471f1.html']",None,"['Australia', 'https://opencorporates.com/companies/au/607256299']",None,"['Proprietorship Subsidiary', 'https://www.dnb.com/business-directory/company-profiles.boehringer_ingelheim_animal_health_australia_pty_ltd.8443789ad97c1d493dcf4976986471f1.html']",0.25,0.25,0.0,0.0,0.125
Petcube - The Smartest Pet Cameras For Cats & Dogs. Alexa ...,https://petcube.com/,The most advanced interactive pet cameras that allow you to see  talk to  play and treat your pet  home or away. With built-in Vet Chat  Amazon Alexa  1080p HD video and 160º full-room view.,petcube,None,"['info@petcube.com', 'https://www.crunchbase.com/organization/petcube']",None,None,"[['Yaroslav Ahznyuk', 'CEO'], 'https://petcube.com/news/petcube-expands-global-distribution-with-major-retailers-on-the-heels-of-its-kickstarter-success/']","[['Consumer ElectronicsHardwareInternet of ThingsMobileRoboticsSoftware'], 'https://www.crunchbase.com/organization/petcube']","['May 26, 2012', 'https://www.crunchbase.com/organization/petcube']",None,None,None,None,"['Private', 'https://www.crunchbase.com/organization/petcube']",0.5,0.0,0.375,0.0,0.21875
QML Vetnostics > Home,http://www.vetqml.com.au/,,vetqml,"['11 Riverview Place  Metroplex on Gateway  Murarrie QLD 4172', 'http://www.vetqml.com.au/ContactUs.aspx']","['sue.foster@vetnostics.com.au', 'http://www.vetqml.com.au/AboutVetnostics/OurTeam/OurStaff/DrSueFoster.aspx']","['+617 4124 8645', 'http://www.vetqml.com.au/ProductsServices/ProductsServices/Couriers.aspx']","['qml pathology vetnostics', 'qml pathology vetnostics service', 'qml vetnostics', 'qml pathology', 'qml vetnostics price lists', 'qml pathology courier', 'qml pathology testing services', 'qml vetnostics key organisational values', 'veterinary pathology degree', 'qml']",None,"['Healthcare, IT - Software', 'from_classification_model']",None,None,None,None,None,None,0.25,0.25,0.0,0.0,0.125
Zoetis_ the largest global animal health company | Zoetis,https://www.zoetis.com/,Zoetis is a global animal health company dedicated to supporting customers and their businesses in ever better ways.__Zoetis is a global animal health company dedicated to supporting customers and their businesses in ever better ways.,zoetis,"['Level 15/18, 151 Clarence St, Sydney NSW 2000', ['Pfizer Australia, address', 'knowledge_panel']]","['shareholderservices@zoetis.com', 'https://www.zoetis.com/contact-us.aspx']",None,"['zoetis zoetis', 'zoetis products zoetis', 'zoetis advance animal health', 'recognizes zoetis', 'zoetis olot colleagues', 'zoetis vaccine', 'zoetis executive', 'simparica zoetis', 'zoetis human resources colleagues', 'global diagnostics zoetis colleague']","[['Marc Elison ', 'Australia & New Zealand Digital Lead_Zoetis ...'], 'from linkedin search google']","[['BiotechnologyHealth CareMarket Research'], 'https://www.crunchbase.com/organization/zoetis']","['2013', 'https://www.crunchbase.com/organization/zoetis']",None,None,None,None,"['Public', 'https://www.crunchbase.com/organization/zoetis']",0.0,0.0,0.0,0.0,0.0
PETstock - Shop Pet Food & Supplies | 15 Min Click & Collect,https://www.petstock.com.au/,    PETstock offers a large range of Dog & Cat food  treats  toys & much more. Premium and Vet brands available with free shipping on orders over $19.99.,petstock,"['Shop LG10/1 Bay Street, Broadway, NSW 2007', ['PETstock, address', 'knowledge_panel']]",None,"['+61-137387', 'https://www.dnb.com/business-directory/company-profiles.petstock_pty_ltd.41901ddf77b624bc.html']",None,"[['Shane Young', 'CEO'], 'https://www.petstock.com.au/assist/the-white-family']","['Transport, Manufacturing', 'from_classification_model']","['10 October 2001', 'https://opencorporates.com/companies/au/098394588']","['$214.33 million USD', 'https://www.dnb.com/business-directory/company-profiles.petstock_pty_ltd.41901ddf77b624bc.html']",None,"['Australia', 'https://opencorporates.com/companies/au/098394588']",None,"['Proprietorship Parent', 'https://www.dnb.com/business-directory/company-profiles.petstock_pty_ltd.41901ddf77b624bc.html']",0.0,0.0,0.375,0.0,0.09375
Covetrus Software Services | Solutions for Veterinary Practices,https://softwareservices.covetrus.com/,Explore our veterinary practice management software and learn how we can improve the efficiency and profitability of your business!,softwareservices.covetrus,"['36 Brandl St Eight Mile Plains, QUEENSLAND, 4113 Australia', 'https://www.dnb.com/business-directory/company-profiles.henry_schein_veterinary_solutions_pty_ltd.13d75f0f5161540a08cff0a701a57e96.html']","['privacy@covetrus.com', 'https://softwareservices.covetrus.com/privacy-policy/']","['+6107) 3018 8666', ['Covetrus Software Services Office, phone', 'knowledge_panel']]","['veterinary practices', 'veterinary practice staff', 'veterinary practice partners', 'scil veterinary practices', 'offer veterinary practices', 'practice owners', 'new practice owners', 'practices', 'practice management', 'covetrus products']","[['DAVID CHRISTOPHER DOLLAR', 'Director'], 'https://www.dnb.com/business-directory/company-profiles.henry_schein_veterinary_solutions_pty_ltd.13d75f0f5161540a08cff0a701a57e96.html']","[['ConsultingInformation TechnologySoftware'], 'https://www.crunchbase.com/organization/tactiv']","['2005', 'https://www.crunchbase.com/organization/tactiv']","['$6.82 million USD', 'https://www.dnb.com/business-directory/company-profiles.henry_schein_veterinary_solutions_pty_ltd.13d75f0f5161540a08cff0a701a57e96.html']",None,"[' West End, Queensland, Australia', 'https://www.crunchbase.com/organization/tactiv']",None,"['Private', 'https://www.crunchbase.com/organization/tactiv']",0.0,0.0,0.0,0.0,0.0
Glow Groom,https://www.glowgroom.com/,Stop tear stains NOW with Glow Groom™ Tear Stain Remover - your pet can be 100% tear stain free. Give your little angels' eyes a sprinkle of perfection!,glowgroom,"['154 055 697)  Registered Office: West End QLD 4101 Australia', 'https://www.glowgroom.com/privacy-policy/']","['info@glowgroom.com', 'https://www.glowgroom.com/privacy-policy/']","['+64 3 573 8297', 'https://www.glowgroom.com/find-a-store/']","['pet salon glow groom', 'glow groom products', 'pooch pet salon glow groom', 'grooming glow groom', 'pet perfection dog grooming', 'pet grooming', 'pet care products', 'http://www.petsunleashed.com.au/ glow groom', 'http://www.petzcentral.com.au/ glow groom', 'http://www.nutritionandyou.com.au/ glow groom']",None,"['Manufacturing, Transport', 'from_classification_model']","['2000', 'None']","['$11.4M', 'None']","['$0', 'None']",None,"['28', 'None']",None,0.25,0.25,0.0,0.0,0.125
Kookaburra Veterinary Employment | Veterinary Jobs_ Jobs for ...,http://www.kookaburravets.com/,Kookaburra Veterinary Employment_Our service includes permanent and temporary vacancies for Veterinarians  and Veterinary Nurses/Technicians  Groomers  Veterinary Receptionists   Practice Managers  Animal Health staff  Kennel Hands  and other  veterinary related staff in Clinics  Industry  University &  Government. We also advertise Veterinary Practices for Sale.,kookaburravets,"['339 High Street Northcote VIC 3070', 'http://www.kookaburravets.com/Australia/Permanent/pictures/Northcote/northcote.htm']","['petra@aucklandvetcentre.com', 'http://www.kookaburravets.com/NZ/new_zealand.htm']","['+61 414 704 246', 'http://www.kookaburravets.com/Australia/Permanent/nsw.htm']",None,"[['Wendy Nathan BVMS', 'CEO'], 'http://www.kookaburravets.com/Australia/IndexOz.htm']","['Transport, Education', 'from_classification_model']","['1971', 'None']","['$5M', 'None']","['$0', 'None']",None,"['92', 'None']",None,0.25,0.25,0.0,0.0,0.125
Nutrien Equine - Partners_ Advocates_ Advisors_ Landmark ...,https://www.nutrienequine.com.au/,,nutrienequine,"['388 Taylor St Glenvale QLD 4350', 'https://www.nutrienequine.com.au/contact-us']","['mark.scholes@landmark.com.au', 'https://www.nutrienequine.com.au/team']","['+61428 236 922', 'https://www.nutrienequine.com.au/nutrien-equine-performance/sales-events/nutrien-classic-campdraft-sale/sponsors/']","['nutrien equine classic sale', 'sale horses', 'nutrien yearling sale horses', 'nutrien standardbred yearling sales', 'nutrien equine yearling sale catalogue', 'nutrien equine classic sale catalogue', 'nutrien equine standardbred sale', 'nutrien sale', 'nutrien equine standard yearling sale', 'largest performance horse sale']","[['Mark Barton', 'CEO'], 'https://www.nutrienequine.com.au/nutrien-equine-standardbred/team/']","['Education, Manufacturing', 'from_classification_model']",None,None,None,None,None,None,0.25,0.25,0.0,0.0,0.125
