title,link,description,comp_name,address,email,telephone_number,keywords,contact_person,type_or_sector,founded_year,revenue,funding,headquarters,No_of_employees,company_status,address_confidence,tp_confidence,headquarters_confidence,contact_confidence,Total_confidence
Charlie Chaplin Museum Foundation,https://charliechaplinmuseumfoundation.com/,,charliechaplinmuseumfoundation,None,None,None,None,None,"['Finance and insurance, Utilities', 'from_classification_model']",None,None,None,None,None,None,0.0,0.0,0.0,0.0,0.0
AI-based image processing | Image Analytics Pacific Ltd ...,https://www.iapacific.co.nz/,Image Analytics Pacific is a leading provider of  AI-based image processing technologies  ANPR hardware  software  ITS and parking solutions  Passport- and ID readers.,iapacific,"['25 Airborne Road Rosedale,  Auckland 0632 New Zealand', 'https://www.iapacific.co.nz/contact']","['sales@iapacific.co.nz', 'https://www.iapacific.co.nz']","['+64 21 865 303', 'https://www.iapacific.co.nz']","['anpr camera', 'other anpr cameras', 'anpr cameras ideal', 'fixed anpr cameras', 'features anpr cameras', 'product datasheet anpr', 'datasheet anpr', 'anpr software', 'integrated blacklist function anpr camera', 'anpr']","[['Adrian KERESZTENY', ' director'], 'https://opencorporates.com/companies/nz/2084890']","['IT - Software, Real estate', 'from_classification_model']","['31 January 2008', 'https://opencorporates.com/companies/nz/2084890']",None,None,"['New Zealand', 'https://opencorporates.com/companies/nz/2084890']",None,"['NZ Limited Company', 'https://opencorporates.com/companies/nz/2084890']",0.25,0.25,0.0,0.0,0.125
iEDM - Integrated Event Delivery Management | Welcome to ...,https://iedm.com.au/,We integrate Design  Engineering and Delivery Management services to convert existing spaces into exciting new entertainment venues.,iedm,"['PO BOX 1070 SOUTHPORT BC QLD 4215', 'https://iedm.com.au/']","['Info@iEDM.com', 'https://www.crunchbase.com/organization/iedm']","['+617 5668 9677', 'https://iedm.com.au/contact/']","['event project', 'major event projects', 'major event design', 'event overlay design', 'major temporary events', 'major event sites', 'major events', 'temporary event overlay infrastructure', 'event engineering', 'major event planning']","[['john howe', 'Chairman'], 'https://au.linkedin.com/in/john-howe-99681435']","[['E-CommerceFashionGroceryLifestyleShoppingSocial Media'], 'https://www.crunchbase.com/organization/iedm']","['2014', 'https://www.crunchbase.com/organization/iedm']",None,None,None,None,"['Private', 'https://www.crunchbase.com/organization/iedm']",0.25,0.25,0.0,0.0,0.125
Adaptive Recognition | AI-based Image analytics perfected ...,https://adaptiverecognition.com/,Safe traffic  verified identity  enhanced security – using the power of AI. Developing and manufacturing smart technology for safety and well-being.,adaptiverecognition,"['25 Airborne Road Rosedale, Auckland 0632 NEW ZEALAND', 'https://adaptiverecognition.com/offices-representatives/']","['privacy@naih.hu', 'https://adaptiverecognition.com/privacy-policy/']","['+64 21 865 303', 'https://adaptiverecognition.com/offices-representatives/']","['adaptive recognition america adaptive recognition', 'adaptive recognition cameras', 'anpr systems', 'anpr cameras', 'traffic security system', 'anpr data', 'vehicles license plate anpr cloud', 'adaptive recognition passport reader', 'anpr camera users', 'cross border anpr systems']","[['Adrian KERESZTENY', ' director'], 'https://opencorporates.com/companies/nz/2084890']","[['ManufacturingPhysical SecuritySoftwareSoftware Engineering'], 'https://www.crunchbase.com/organization/ara']","['1991', 'https://www.crunchbase.com/organization/ara']",None,None,"['New Zealand', 'https://opencorporates.com/companies/nz/2084890']",None,"['Private', 'https://www.crunchbase.com/organization/ara']",0.25,0.25,0.0,0.0,0.125
Advisian: A unique global consulting firm,https://www.advisian.com/,Creating value by solving the world’s critical resource energy and infrastructure challenges.,advisian,"['L 17 141 Walker St North Sydney, NEW SOUTH WALES, 2060 Australia', 'https://www.dnb.com/business-directory/company-profiles.advisian_pty_ltd.1246982b353742033dd530722b6cc25a.html']","['info@advisian.com', 'https://www.crunchbase.com/organization/advisian']","['+61 3 9810 5700', 'https://www.crunchbase.com/organization/advisian']","['project management', 'traditional project management processes', 'project development', 'client projects', 'asset data management', 'more projects', 'multi-discipline detailed design project management', 'other projects', 'large projects', 'infrastructure projects']","[['CEO Andrew Wood', 'CEO'], 'https://www.advisian.com/en-us/what-we-do/events/worley-and-advisian-bring-significant-presence-to-adipec-2019']","[['ConsultingInformation Technology'], 'https://www.crunchbase.com/organization/advisian']","['2014', 'https://www.crunchbase.com/organization/advisian']","['$5.60 billion USD', 'https://www.dnb.com/business-directory/company-profiles.advisian_pty_ltd.1246982b353742033dd530722b6cc25a.html']",None,None,None,"['Private', 'https://www.crunchbase.com/organization/advisian']",0.75,0.375,0.0,0.0,0.28125
Mygov urgent payment - Creeda Sports Network,http://sinhala.creedanet.com/lens-magnification-mrltv/mygov-urgent-payment.html,Mygov urgent payment,sinhala.creedanet,None,"['ben.murray@interplaymedia.com.au', 'https://www.crunchbase.com/organization/inteprlay-media']","['+61 (03) 9429 1804', 'https://www.crunchbase.com/organization/inteprlay-media']",None,None,"[['AdvertisingConsultingSports'], 'https://www.crunchbase.com/organization/inteprlay-media']","['Jan 19, 2011', 'https://www.crunchbase.com/organization/inteprlay-media']",None,None,None,None,"['Private', 'https://www.crunchbase.com/organization/inteprlay-media']",0.0,0.0,0.0,0.0,0.0
Facilities First Australia | Cleaning & Facility Maintenance,https://www.facilitiesfirst.com.au/,Facilities First is Australia's leading privately owned and operated cleaning  maintenance and facility management company.,facilitiesfirst,"['L 6 123 Epping Rd Macquarie Park, NEW SOUTH WALES, 2113 Australia', 'https://www.dnb.com/business-directory/company-profiles.facilities_first_australia_pty_ltd.e63a41a8ce1a08220cc1f7c72d63d675.html']","['natalie@tkcp.org.au', 'https://www.facilitiesfirst.com.au/facilities-first-partners-with-the-kids-cancer-project/']","['1300 363 992', 'https://www.facilitiesfirst.com.au/privacy-policy/']","['service teams', 'cleaning service teams', 'facilities first australia', 'facilities first general manager', 'facilities first group manager', '| facilities first australia facilities first privacy policy chief executive', 'facility services management', 'indigenous facilities service company', 'facilities first regional operations manager', 'facilities first general']","[['Ben Bayot', 'CEO'], 'https://au.linkedin.com/in/ben-bayot-9aa73811b']","['Arts, entertainment and recreation, Manufacturing', 'from_classification_model']",None,"['$80.48 million USD', 'https://www.dnb.com/business-directory/company-profiles.facilities_first_australia_pty_ltd.e63a41a8ce1a08220cc1f7c72d63d675.html']",None,None,None,"['Proprietorship Subsidiary', 'https://www.dnb.com/business-directory/company-profiles.facilities_first_australia_pty_ltd.e63a41a8ce1a08220cc1f7c72d63d675.html']",0.75,0.25,0.375,0.0,0.34375
Fuji Xerox | Home | Fuji Xerox Australia Pty Ltd,https://www.fujixerox.com.au/,Fuji Xerox Australia offers managed print solutions and a huge range of office printers  production printers and software. Contact us today on 13 14 12! _Our Solutions make you more productive and efficient.,fujixerox,"['63 000 341 819 of 8 Khartoum Rd, Macquarie Park, NSW 2113 Australia', 'https://www.fujixerox.com.au/en/Terms-of-Use']","['fxaorders@aus.fujixerox.com', 'https://www.fujixerox.com.au/en/Terms-of-Use']","['+61 2 9856 5000', 'https://www.fujixerox.com.au/en/Company/Newsroom/Corporate-News/2020/11/Fuji-Xerox-Australia-Name-Change']","['fuji xerox devices', 'fuji xerox', 'fuji xerox printers', 'fuji xerox australia', 'fuji xerox technology', 'fuji xerox products', 'fuji xerox device maintenance', 'fuji xerox multifunction printers', 'fuji xerox apeosport', 'fuji xerox corporate processes']","[['MUTSUKI TOMONO', 'Director'], 'https://www.dnb.com/business-directory/company-profiles.fuji_xerox_australia_pty_limited.f014723d3c9816c9aa5f3ebbb7d76c99.html']","[['ConsultingInformation TechnologyLegalSoftware'], 'https://www.crunchbase.com/organization/fuji-xerox-australia']","['1960', 'https://www.crunchbase.com/organization/fuji-xerox-australia']","['$402.67 million USD', 'https://www.dnb.com/business-directory/company-profiles.fuji_xerox_australia_pty_limited.f014723d3c9816c9aa5f3ebbb7d76c99.html']",None,"['Australia', 'https://opencorporates.com/companies/au/105017481']",None,"['Private', 'https://www.crunchbase.com/organization/fuji-xerox-australia']",0.625,0.25,0.0,0.0,0.21875
Digital Engineering Company_ Digital Transformation Services,https://www.thegatewaydigital.com/,Gateway Digital is a new-age technology partner providing digital engineering services  technology solutions for enterprises and organizations across the world.,thegatewaydigital,None,"['hello@thegatewaydigital.com', 'https://www.crunchbase.com/organization/gateway-digital']",None,"['substantial customer service experience', 'customer service', 'better customer service', 'efficient customer service', 'excellent customer service', 'customer experience strategy', 'poor customer service', 'seamless customer experiences', 'customer data', 'significant customer experiences']","[['Stephen Brittain', 'founder'], 'https://www.envest.com.au/insurtech-gateway-australia/']","[['Information TechnologySoftwareWeb Development'], 'https://www.crunchbase.com/organization/gateway-digital']","['Jun 25, 1997', 'https://www.crunchbase.com/organization/gateway-digital']",None,None,None,None,"['Private', 'https://www.crunchbase.com/organization/gateway-digital']",0.0,0.0,0.0,0.0,0.0
Venture Capital Journal | Market news_ data tracking & trend ...,https://www.venturecapitaljournal.com/,Venture Capital Journal gives VCs  institutional investors and the intermediaries the intelligence they need every day to stay a step ahead.,venturecapitaljournal,None,"['info@airtree.vc', 'https://www.crunchbase.com/organization/airtree-ventures-2']",None,"['pei', 'information pei', 'other pei material', 'pei products', 'pei material', 'pei media', 'client pei', 'london pei', 'conditions pei', 'pei employees']","[['BILL FERRIS AC', 'founder'], 'https://cpecapital.com/advisers-bios/']","[['FinanceFinancial ServicesVenture Capital'], 'https://www.crunchbase.com/organization/airtree-ventures-2']","['Jun 1, 2014', 'https://www.crunchbase.com/organization/airtree-ventures-2']",None,None,None,None,None,0.0,0.0,0.0,0.0,0.0
Jobs in Saudi Arabia,https://sa.mustakbil.com/,Looking for a job? Apply online for latest jobs in Saudi Arabia. Browse over 150 000 vacancies and apply for the latest jobs near you. Employer? advertise jobs online for quality resumes.,sa.mustakbil,"['9/11 ENDEAVOUR DRIVE PORT ADELAIDE, SOUTH AUSTRALIA, 5015 Australia', 'https://www.dnb.com/business-directory/company-profiles.austrahose_(sa)_pty_ltd.1055021ba13dfc81cfc87850a5bce914.html']",None,"['+61 3 8517 4100', 'https://www.crunchbase.com/organization/seek-ltd']","['al riyadh saudi arabia jobs', 'riyadh saudi arabia jobs', 'saudi arabia jobs', 'al riyadh saudi arabia engineering jobs', 'dhahran saudi arabia jobs', 'al riyadh saudi arabia restaurant staff jobs', 'al riyadh saudi arabia', 'dhahran saudi arabia restaurant jobs', 'al riyadh saudi arabia morning instrument engineer jobs', 'saudi arabia consulting jobs']","[['Naveed Ahmed', 'CEO'], 'https://pk.linkedin.com/in/naveed1']","[['ConsultingEmploymentInternetRecruiting'], 'https://www.crunchbase.com/organization/seek-ltd']","['1997', 'https://www.crunchbase.com/organization/seek-ltd']","['$4.11 million USD', 'https://www.dnb.com/business-directory/company-profiles.austrahose_(sa)_pty_ltd.1055021ba13dfc81cfc87850a5bce914.html']",None,None,None,"['Public', 'https://www.crunchbase.com/organization/seek-ltd']",0.0,0.0,0.0,0.0,0.0
Explore the Uber Platform | Uber United States,https://www.uber.com/,Get a ride in minutes. Or become a driver and earn money on your schedule. Uber is finding you better ways to move  work  and succeed in Australia.,uber,None,"['social@uber.com.au', 'https://www.crunchbase.com/organization/uberglobal']","['+61261639350', 'https://www.crunchbase.com/organization/uberglobal']","['uber freight uber', 'uber eats uber', 'uber pro uber', 'uber amsterdam access uber', 'uber freight uber online support', 'uber uber pool moving supplies', 'uber rides', 'de uber', 'uber direct uber central order cajun', 'uber direct uber central order cajun delivery']","[['Dom Taylor', 'CEO'], 'https://www.uber.com/en-AU/newsroom/dom-taylor/']","[['Internet'], 'https://www.crunchbase.com/organization/uberglobal']","['2002', 'https://www.crunchbase.com/organization/uberglobal']",None,None,None,None,"['Private', 'https://www.crunchbase.com/organization/uberglobal']",1.0,0.0,0.75,0.0,0.4375
The Seattle Times | Local news_ sports_ business_ politics ...,https://www.seattletimes.com/,,seattletimes,None,"['info@akc.org', 'https://www.crunchbase.com/organization/american-kennel-club']",None,None,"['Elliot Smith', 'founder(s)', 'https://www.crunchbase.com/organization/american-kennel-club']","[['AssociationCommunitiesEducationEventsGovernmentNon ProfitSports'], 'https://www.crunchbase.com/organization/american-kennel-club']","['1884', 'https://www.crunchbase.com/organization/american-kennel-club']",None,None,None,None,"['Private', 'https://www.crunchbase.com/organization/american-kennel-club']",0.0,0.0,0.0,0.0,0.0
New Zealand Parking Association: Home,https://www.nzparking.com/,The purpose of the NZPA website is to provide information to our association members and to share some useful parking tips with the public about parking in New Zealand.,nzparking,None,"['tracey.roxburgh@odt.co.nz', 'https://www.nzparking.com/news/media/first-of-new-parking-permits-snapped-up.html']","['+64-21-991239', 'https://www.nzparking.com/vendors/facility-services/premium-parking.html']","['car parking', 'parking', 'parking spaces', 'city parking', 'parking times', 'staff car parking', 'mobility car parking', 'street parking', 'new parking system', 'parking systems']","[['Roger Rooney ', 'Managing Director_BTS Advisory'], 'from linkedin search google']","['Finance and insurance, IT - Software', 'from_classification_model']",None,None,None,None,None,None,0.0,0.25,0.0,0.0,0.0625
Abergeldie,https://abergeldie.com.au/,Abergeldie designs  and delivers complex infrastructure projects including dams  bridges  tunnels  recreation facilities  water treatment and more.,abergeldie,"['5 George Young St Regents Park, New South Wales, 2143 Australia ', 'https://app.avention.com/company/dbe2eddf-fb68-3d6c-b000-a65da3997589#report/company_summary']","['qld@abergeldie.com', 'https://abergeldie.com.au/contact-us/']","['+61-287177777', 'https://www.dnb.com/business-directory/company-profiles.abergeldie_complex_infrastructure_pty_ltd.e59e07da7abcd6221d178c5fc9437f4e.html']","['abergeldie projects', 'hot works work', 'construction works', 'site works', 'approach road works', 'parramatta city council abergeldie', 'abergeldie complex infrastructure', 'abergeldie', 'rail abergeldie', 'track work']","[['Greg Taylor', 'CEO'], 'https://abergeldie.com.au/new-ceo-appointed-for-abergeldie-3/']","['Specialty Construction Trade Contractors', 'https://app.avention.com/company/dbe2eddf-fb68-3d6c-b000-a65da3997589#report/company_summary']","['18 June 2008', 'https://opencorporates.com/companies/au/131697946']","['79M', 'https://app.avention.com/company/dbe2eddf-fb68-3d6c-b000-a65da3997589#report/company_summary']",None,"['Australia', 'https://opencorporates.com/companies/au/131697946']","['400', 'https://app.avention.com/company/dbe2eddf-fb68-3d6c-b000-a65da3997589#report/company_summary']","['Private Subsidiary', 'https://app.avention.com/company/dbe2eddf-fb68-3d6c-b000-a65da3997589#report/company_summary']",0.5,0.25,0.5,0.0,0.3125
Sandfield: Custom Software Development_ Auckland,https://www.sandfield.co.nz/,Sandfield is a custom software development company based in Auckland. We help businesses get a competitive edge through flexible tailored solutions. _Sandfield is a custom software development company based in Auckland. We help businesses get a competitive edge through flexible tailored solutions.,sandfield,"['Level  3 , Lot 3  130 Ponsonby Rd  Ponsonby Auckland 1011', 'https://www.sandfield.co.nz/News/Opinion/526/Whats-the-hype-about-Open-Banking-and-how-could-it-affect-my-business']",None,"['+64 9 361 0370', 'https://www.sandfield.co.nz/News/Opinion/526/Whats-the-hype-about-Open-Banking-and-how-could-it-affect-my-business']","['business systems', 'key business systems', 'it business systems', 'business critical systems', 'high transactional business systems', 'data systems', 'new software systems', 'new systems', 'new business', 'business teams']","[['BRUCE COPELAND', 'Director'], 'https://www.dnb.com/business-directory/company-profiles.sandfield_associates_limited.849a202c7c79bba782f133a777bf48d1.html']","['IT - Software, Arts, entertainment and recreation', 'from_classification_model']","['17 March 2015', 'https://opencorporates.com/companies/au/604791095']","['$3.52 million USD', 'https://www.dnb.com/business-directory/company-profiles.sandfield_associates_limited.849a202c7c79bba782f133a777bf48d1.html']",None,"['Australia', 'https://opencorporates.com/companies/au/604791095']",None,"['Limited\xa0Company Parent', 'https://www.dnb.com/business-directory/company-profiles.sandfield_associates_limited.849a202c7c79bba782f133a777bf48d1.html']",0.25,0.25,0.0,0.0,0.125
2GB – Sydney's premier news and talk radio station,https://www.2gb.com/,Sydney's premier news and talk radio station,2gb,"['33 -35 Saunders Street, Pyrmont, NSW 2009', 'https://www.2gb.com/privacy-policy/']","['privacy@macquariemedia.com.au', 'https://www.2gb.com/privacy-policy/']","['+612 4773 4313', 'https://www.2gb.com/event/model-park-open-day/']","['personal information', 'other information', 'certain personal information', 'more information', 'information', 'such information', 'certain information', 'further information', 'sensitive information', 'addition information']","[['KIM HARVEY ', 'RADIO 2GB_LinkedIn'], 'from linkedin search google']","['Arts, entertainment and recreation, Healthcare', 'from_classification_model']","['22 September 1988', 'https://opencorporates.com/companies/au/010853317']",None,None,"['Australia', 'https://opencorporates.com/companies/au/010853317']",None,"['Australian Proprietary Company, Limited By Shares', 'https://opencorporates.com/companies/au/010853317']",0.25,0.25,0.0,0.0,0.125
PayByPhone: Parking mobile app & payment solution,https://paybyphone.com/,Pay for parking with PayByPhone - the smart cashless parking app that'll help you avoid tickets & remind you when it's time to go_A better way to park,paybyphone,"['69 New Street Brighton 3186 Australia', 'https://www.paybyphone.com/about/cookies']","['sales@paybyphone.com', 'https://www.paybyphone.com/parking-operators-archived']","['+61(0) 3 9592 8906', 'https://www.paybyphone.com/about/cookies']","['de voorwaarden van de', 'de geldigheidsduur van de', 'de dienst op de datum van de transactie', 'de servers van de diensten', 'de la prise de votre place de stationnement', 'de kosten van de transactie', 'de voorwaarden van de entiteiten', 'de acceptatie van de dienst', 'de buurt van de plaats', 'de la perte de votre']","[['Kush Parikh', 'CEO'], 'https://www.crunchbase.com/person/kush-parikh']","['Finance and insurance, IT - Software', 'from_classification_model']",None,None,None,None,None,None,0.25,0.25,0.0,0.0,0.125
HUAWEI Consumer | Make it Possible | HUAWEI Official Site ...,https://consumer.huawei.com/us/,HUAWEI - the global leader in telecoms with a great range of products including mobile phones  tablets  wearables  PCs  broadband devices and home devices.,consumer.huawei,"['Level 23, Huawei Centre, 120 Albert Street, Auckland Central, Auckland1010NZ', 'https://opencorporates.com/companies/nz/1750653']","['support@huawei.com', 'https://www.crunchbase.com/organization/huawei']","['+64604945434', 'https://consumer.huawei.com/en/support/hisuite/']","['huawei p40 huawei', 'huawei classic backpack huawei id services huawei', 'huawei weather huawei', 'huawei p20 pro huawei', 'huawei mobile cloud huawei', 'huawei freebuds studio huawei', 'huawei snorkeling case huawei', 'huawei member center huawei', 'personal data huawei', 'huawei p40 pro monogram series case huawei']","['Ren Zhengfei', 'founder(s)', 'https://www.crunchbase.com/organization/huawei']","[['Information and Communications Technology (ICT)MobileSecuritySoftwareTelecommunicationsWeb HostingWireless'], 'https://www.crunchbase.com/organization/huawei']","['1987', 'https://www.crunchbase.com/organization/huawei']",None,None,"['New Zealand', 'https://opencorporates.com/companies/nz/1750653']",None,"['Private', 'https://www.crunchbase.com/organization/huawei']",0.0,0.25,0.0,0.0,0.0625
Cliftons Venues: Meeting & Conference Venues For Corporate ...,https://cliftons.com/,Corporate events venues for hire with conference venues & meeting rooms in prime CBD locations. Discover training rooms for hire at Cliftons,cliftons,"['Level  4 45 Queen St, Auckland 1010', 'https://cliftons.com/contact/']",None,"['1800 629 088', 'https://cliftons.com/contact/']",None,"[['Ryan Sooriah ', 'Venue Manager_Cliftons'], 'from linkedin search google']","['Manufacturing, IT - Software', 'from_classification_model']","[' 8 December 2020', 'https://opencorporates.com/companies/au/646465938']",None,None,"['Australia', 'https://opencorporates.com/companies/au/646465938']",None,"['Australian Proprietary Company, Limited By Shares', 'https://opencorporates.com/companies/au/646465938']",0.25,0.25,0.0,0.0,0.125
Americold,https://www.americold.com/,We Connect Producers and Retailers To Customers and Consumers  through our unmatched services of Temperature Controlled Warehouse  Supply Chain Solution  & Transportation,americold,"['560 Reservoir Rd Prospect, NEW SOUTH WALES, 2148 Australia', 'https://www.dnb.com/business-directory/company-profiles.americold_logistics_limited.8b9bb9b383cc02a28f30c5d0ccca0d4d.html']","['communications@ec2-54-211-170-43.compute-1.amazonaws.com', 'https://www.americold.com/careers/']","['+61-298405200', 'https://www.dnb.com/business-directory/company-profiles.americold_logistics_limited.8b9bb9b383cc02a28f30c5d0ccca0d4d.html']","['americold farmers americold', 'americold customers', 'americold logistics', 'americold vendor resource faqs americold logo b&w', 'consolidation centers americold investors faqs americold facility faqs', 'americold transportation', 'americold locations', 'americold terms', 'americold warehouses', 'resources americold']","[['James Conrad Jr SNYDER', ' director'], 'https://opencorporates.com/companies/nz/1714139']","[['EmploymentRecruitingTraining'], 'https://www.crunchbase.com/organization/swire']","['1816', 'https://www.crunchbase.com/organization/swire']","['$188.73 million USD', 'https://www.dnb.com/business-directory/company-profiles.americold_logistics_limited.8b9bb9b383cc02a28f30c5d0ccca0d4d.html']",None,"['New Zealand', 'https://opencorporates.com/companies/nz/1714139']",None,"['Private', 'https://www.crunchbase.com/organization/swire']",0.25,0.0,0.375,0.0,0.15625
Global Parking Solutions (GPS) | Parking Machines & Terminals,http://www.globalparkingsolutions.com/,Global Parking Solutions  Parking Machines & Terminals. GPS has designed  built  and integrated world-leading parking technology since 1993 and leads the market in the Australasian region with more than 6000 Metro terminals installed since 2007.,globalparkingsolutions,"['Level  1 , 12a Rodborough Road, Frenchs Forest NSW 2086', 'http://www.globalparkingsolutions.com/contact-us/']","['info@beaconparkingservices.com', 'http://www.globalparkingsolutions.com/contact-us/']","['+64-9-415 6588', 'http://www.globalparkingsolutions.com/news/']","['parking terminals', 'global parking solutions', 'new parking meters', 'parking meters', 'parking time', 'new parking pay stations', 'parking', 'parking solution', 'parking spaces', 'australia global parking solutions']","[['CRAIG EDWARD BURROWS', 'Director'], 'https://www.dnb.com/business-directory/company-profiles.global_parking_solutions_international_limited.d8d9d44ba8e25de3d6b13b64e1e4adfb.html']","['IT - Software, Finance and insurance', 'from_classification_model']","['13 June 2006', 'https://opencorporates.com/companies/nz/1828547']","['$1.47 million USD', 'https://www.dnb.com/business-directory/company-profiles.global_parking_solutions_international_limited.d8d9d44ba8e25de3d6b13b64e1e4adfb.html']",None,"['New Zealand', 'https://opencorporates.com/companies/nz/1828547']",None,"['Limited\xa0Company Independent', 'https://www.dnb.com/business-directory/company-profiles.global_parking_solutions_international_limited.d8d9d44ba8e25de3d6b13b64e1e4adfb.html']",0.25,0.25,0.0,0.0,0.125
UniLodge: Student Accommodation & Housing Australia and ...,https://www.unilodge.com.au/,Student housing and university accommodation across Australia and New Zealand. Apply for your student housing and apartment online now.,unilodge,"['11 Kirinari Street,\xa0Bruce, ACT 2617', 'https://www.unilodge.com.au/student-accommodation-canberra/uc-weeden-lodge/location']","['grant.waldeck@unilodge.com.au', 'https://www.crunchbase.com/organization/unilodge']","['+61 7 3505 5709', 'https://www.unilodge.com.au/student-accommodation-brisbane/school-street-studios']","['unilodge student apartments', 'student accommodation unilodge', 'student apartments', 'australia student accommodation', 'brisbane student accommodation', 'canberra student accommodation', 'curtin university students', 'excellent student common areas', 'south brisbane student accommodation', 'modern student accommodation']","[['PETER JOHN BATES', 'Director'], 'https://www.dnb.com/business-directory/company-profiles.unilodge_holdings_pty_ltd.ebb59dfc229f7244.html']","[['RentalTravel Accommodations'], 'https://www.crunchbase.com/organization/unilodge']","['1993', 'https://www.crunchbase.com/organization/unilodge']","['$4.66 million USD', 'https://www.dnb.com/business-directory/company-profiles.unilodge_holdings_pty_ltd.ebb59dfc229f7244.html']",None,"['Australia', 'https://opencorporates.com/companies/au/143599759']",None,"['Private', 'https://www.crunchbase.com/organization/unilodge']",0.25,0.25,0.75,0.0,0.3125
Australia Post: Personal_ Business_ Enterprise & Government ...,https://auspost.com.au/,Australia Post provides reliable and affordable postal  retail  financial and travel services. ,auspost,"['111 BOURKE ST MELBOURNE, VICTORIA, 3000 Australia', 'https://www.dnb.com/business-directory/company-profiles.australian_post.18df393b21e08b4f0e20ae0242e9fc65.html']","['scams@auspost.com.au', 'https://auspost.com.au/about-us/about-our-site/online-security-scams-fraud']","['+61 3 9847 6098', 'https://auspost.com.au/receiving/manage-your-mail/redirect-hold-mail/extend-your-mail-redirection']","['conditions registered post australia post', 'australia post services', 'law australia post', 'australia post customers', 'australia post office', 'australia post terms', 'australia post data', 'australia post postcards', 'australia post products', 'australia post website terms']","[['Greg Poche', 'founder'], 'https://en.wikipedia.org/wiki/Australia_Post']","[['Banking'], 'https://www.crunchbase.com/organization/australia-post']","['Apr 25, 1809', 'https://www.crunchbase.com/organization/australia-post']","['$4.74 billion USD', 'https://www.dnb.com/business-directory/company-profiles.australian_post.18df393b21e08b4f0e20ae0242e9fc65.html']",None,None,"['36,000', 'None']","['Private', 'https://www.crunchbase.com/organization/australia-post']",0.75,0.25,0.0,0.0,0.25
Armaguard Australia,https://www.armaguard.com.au/,As the nation's leading currency management service provider  Armaguard provides secure cash logistics and currency solutions to Australian businesses.,armaguard,"['37 Vaughan Street ESSENDON FIELDS VIC 3041 Australia', 'https://www.armaguard.com.au/policy/privacy-policy']","['armaguardcsc@linfox.com', 'https://www.crunchbase.com/organization/armaguard']","['1300 785 258', ['Armaguard, phone', 'knowledge_panel']]","['cash services', 'cash security services', 'essential cash services', 'cash forecasting services', 'optimise cash holdings cash supply', 'secure cash replenishment services', 'armaguard cash centres', 'secure cash', 'cash management', 'cash']","[['Peter Donald Fox', 'Director'], 'https://app.avention.com/company/9fdadfe1-9f41-3611-8209-894d4ebadae9#report/company_summary']","[['AutomotiveFinancial Services'], 'https://www.crunchbase.com/organization/armaguard']","['1938', 'https://www.crunchbase.com/organization/armaguard']","['4.2B', 'https://app.avention.com/company/9fdadfe1-9f41-3611-8209-894d4ebadae9#report/company_summary']",None,"[' Melbourne, Victoria, Australia', 'https://www.crunchbase.com/organization/armaguard']","['24k', 'https://app.avention.com/company/9fdadfe1-9f41-3611-8209-894d4ebadae9#report/company_summary']","['Private', 'https://www.crunchbase.com/organization/armaguard']",0.25,0.1875,0.0,0.0,0.109375
Home Renovation Builders | Refresh Renovations New Zealand,https://www.refreshrenovations.co.nz/,Looking for home renovation builders? Let Refresh Renovations deliver the renovation of your dreams – on time and within your budget.,refreshrenovations,"['PO Box 37 -941, Parnell, Auckland 1151 New Zealand', 'https://www.refreshrenovations.co.nz/privacy-statement/']",None,"['0800 33 60 33', 'https://www.refreshrenovations.co.nz/']","['refresh renovations', 'refresh renovations specialists', 'home renovations', 'refresh renovations services', 'efficient home renovation', 'bespoke home renovations', 'refresh renovations ads', 'refresh renovations franklin', 'refresh renovations uk', 'harmless refresh renovations']","[['Jon Bridge ', 'Director_Refresh Renovations'], 'None']","['Finance and insurance, Construction', 'from_classification_model']","['10 September 2009', 'https://opencorporates.com/companies/nz/2305808']","['$4.84 million USD', 'https://www.dnb.com/business-directory/company-profiles.refresh_renovation_builders_limited.6bb968dcfc8561b42a1f47a5ad297c98.html']",None,"['New Zealand', 'https://opencorporates.com/companies/nz/2305808']",None,"['Limited\xa0Company Subsidiary', 'https://www.dnb.com/business-directory/company-profiles.refresh_renovation_builders_limited.6bb968dcfc8561b42a1f47a5ad297c98.html']",0.625,0.25,0.25,0.0,0.28125
Earring Happiness,https://earringhappiness.com/,Handmade & One of a Kind earrings with Unique Designs that you'll find nowhere else. All earrings Made in the USA. Only 1 pair available per design!,earringhappiness,None,None,None,"['earrings bubblegum pink heart pendant drop earrings', 'drop dangle earrings', 'dangle earrings', 'hoop dangle earrings', 'heart pendant drop earrings', 'drop earrings', 'chain dangle earrings fancy black dome pendant drop earrings bronze triangle', 'hoop drop earrings', 'hoop dangle earrings black', 'wreath pendant earrings']",None,"['Transport, Manufacturing', 'from_classification_model']",None,None,None,None,None,None,0.0,0.0,0.0,0.0,0.0
